strategy_name,strategy_type,symbol,horizon,horizon_days,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,profit_factor,final_capital,symbols,num_assets,buyhold_return,outperformance,beat_buyhold
BlackLitterman,multi_pair,Portfolio[2 assets],30d,30,-0.08845940521449684,-2.4968442012483982,0.16505298631635226,0.0,0,0.0,9115.405947855032,"BTC/USDT, ETH/USDT",2.0,-0.03172261238795142,-0.056736792826545424,False
BlackLitterman,multi_pair,Portfolio[3 assets],30d,30,0.015605734293548267,0.6401831126854636,0.16985214498834536,0.0,0,0.0,10156.057342935483,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,-0.03172261238795142,0.04732834668149968,True
BollingerBreakout,single_pair,BTC/USDT,30d,30,0.005314495210013047,0.41728741221176097,0.0548960653268058,0.2857142857142857,7,1.0686102257315688,10053.14495210013,,,-0.03172261238795142,0.03703710759796446,True
CopulaPairsTrading,multi_pair,Portfolio[2 assets],30d,30,-0.13104114171946385,-11.579187462938348,0.13147589870205775,0.0,0,0.0,8689.588582805362,"BTC/USDT, ETH/USDT",2.0,-0.03172261238795142,-0.09931852933151243,False
CopulaPairsTrading,multi_pair,Portfolio[3 assets],30d,30,-0.13104114171946385,-11.579187462938348,0.13147589870205775,0.0,0,0.0,8689.588582805362,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,-0.03172261238795142,-0.09931852933151243,False
DeepRLPortfolio,multi_pair,Portfolio[2 assets],30d,30,0.002853385429522132,0.26935487950598286,0.12447417303281308,0.0,0,0.0,10028.533854295221,"BTC/USDT, ETH/USDT",2.0,-0.03172261238795142,0.03457599781747355,True
DeepRLPortfolio,multi_pair,Portfolio[3 assets],30d,30,-0.04079353032972849,-1.288958018333002,0.14690933349497998,0.0,0,0.0,9592.064696702715,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,-0.03172261238795142,-0.00907091794177707,False
HierarchicalRiskParity,multi_pair,Portfolio[2 assets],30d,30,-0.04560500418084248,-1.4174660221142845,0.14730686120850814,0.0,0,0.0,9543.949958191575,"BTC/USDT, ETH/USDT",2.0,-0.03172261238795142,-0.01388239179289106,False
HierarchicalRiskParity,multi_pair,Portfolio[3 assets],30d,30,0.007250404881336908,0.4221147430862268,0.15353478755718922,0.0,0,0.0,10072.504048813369,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,-0.03172261238795142,0.038973017269288326,True
Ichimoku_Cloud,single_pair,BTC/USDT,30d,30,-0.04527153277986363,-1.6534533292826588,0.12400939345223005,0.0,1,0.0,9547.284672201364,,,-0.03172261238795142,-0.01354892039191221,False
MACD_Momentum,single_pair,BTC/USDT,30d,30,-0.10227224615894356,-6.32998168923983,0.1022722461589447,0.2692307692307692,26,0.39538541446743597,8977.277538410564,,,-0.03172261238795142,-0.07054963377099215,False
PortfolioRebalancer,multi_pair,Portfolio[2 assets],30d,30,-0.07750117882159356,-2.2030078350275035,0.16247969555433103,0.0,6,0.0,9224.988211784064,"BTC/USDT, ETH/USDT",2.0,-0.03172261238795142,-0.04577856643364214,False
PortfolioRebalancer,multi_pair,Portfolio[3 assets],30d,30,0.033344830638243,1.086791180822259,0.16870567385949137,0.0,6,0.0,10333.44830638243,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,-0.03172261238795142,0.06506744302619441,True
RSI_MeanReversion,single_pair,BTC/USDT,30d,30,-0.1348782750534865,-7.274875367847968,0.1408334824186107,0.0,2,0.0,8651.217249465135,,,-0.03172261238795142,-0.1031556626655351,False
RiskParity,multi_pair,Portfolio[2 assets],30d,30,-0.07543657204529645,-2.1253924743633323,0.1614280336100271,0.0,0,0.0,9245.634279547035,"BTC/USDT, ETH/USDT",2.0,-0.03172261238795142,-0.043713959657345036,False
RiskParity,multi_pair,Portfolio[3 assets],30d,30,0.021666720473239184,0.8017951697355798,0.1669840049188581,0.0,0,0.0,10216.667204732392,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,-0.03172261238795142,0.0533893328611906,True
SMA_Crossover,single_pair,BTC/USDT,30d,30,0.05452870207808919,3.311071394077521,0.049133814951975,1.0,1,0.0,10545.287020780892,,,-0.03172261238795142,0.08625131446604062,True
Supertrend_ATR,single_pair,BTC/USDT,30d,30,-0.031189260198855116,-1.8441562693365856,0.0814910540522421,0.2222222222222222,9,0.7439695684061901,9688.107398011449,,,-0.03172261238795142,0.0005333521890963019,True
TripleEMA,single_pair,BTC/USDT,30d,30,0.05861137143165415,3.585518758497708,0.040598064393968625,0.3333333333333333,3,3.739943688164852,10586.113714316542,,,-0.03172261238795142,0.09033398381960557,True
VWAP_MeanReversion,single_pair,BTC/USDT,30d,30,-0.1348782750534865,-7.274875367847968,0.1408334824186107,0.0,2,0.0,8651.217249465135,,,-0.03172261238795142,-0.1031556626655351,False
