strategy,strategy_name,horizon_name,dataset_type,num_windows,mean_return,median_return,std_return,p25_return,p75_return,weighted_return,mean_sharpe,median_sharpe,std_sharpe,p25_sharpe,p75_sharpe,weighted_sharpe,mean_drawdown,median_drawdown,std_drawdown,p25_drawdown,p75_drawdown,weighted_drawdown,mean_win_rate,median_win_rate,std_win_rate,p25_win_rate,p75_win_rate,weighted_win_rate,mean_trades,total_trades,consistency_score
DynamicEnsemble,DynamicEnsemble,180d,test,1,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
TransformerGRUPredictor,TransformerGRUPredictor,30d,train,12,-0.000711669639705527,-0.0007116696397054511,0.000711669639705527,-0.0014233392794110841,0.0,-0.0007305247744042731,inf,inf,,-3.488074922742725,,inf,0.0007116696397055181,0.0007116696397054256,0.0007116696397055182,0.0,0.0014233392794110733,0.0007305247744042639,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,
TransformerGRUPredictor,TransformerGRUPredictor,30d,test,11,-0.0006469723997322946,0.0,0.0007087227548332539,-0.0014233392794110841,0.0,-0.0006505014227221274,inf,inf,,-3.488074922742725,,inf,0.0006469723997322859,0.0,0.0007087227548332446,0.0,0.0014233392794110733,0.0006505014227221183,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,5,
TransformerGRUPredictor,TransformerGRUPredictor,90d,train,4,-0.0007116696397054965,-0.0007116696397054511,0.0007116696397054966,-0.0014233392794109477,0.0,-0.0008020635359466653,inf,inf,,-2.0138409955990952,,inf,0.0007116696397054811,0.0007116696397054256,0.0007116696397054812,0.0,0.0014233392794109068,0.0008020635359466486,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,
TransformerGRUPredictor,TransformerGRUPredictor,90d,test,3,-0.00047444642647030076,0.0,0.0006709685709337487,-0.0007116696397054511,0.0,-0.0005571210933717345,inf,inf,,,,inf,0.00047444642647028373,0.0,0.0006709685709337248,0.0,0.0007116696397054256,0.0005571210933717146,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1,
TransformerGRUPredictor,TransformerGRUPredictor,180d,train,2,-0.0007116696397055421,-0.0007116696397055421,0.0007116696397055421,-0.0010675044595583132,-0.00035583481985277104,-0.0008020635359467133,inf,inf,,inf,,inf,0.0007116696397055366,0.0007116696397055366,0.0007116696397055366,0.0003558348198527683,0.001067504459558305,0.0008020635359467073,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,
TransformerGRUPredictor,TransformerGRUPredictor,180d,test,1,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
DDQNFeatureSelected,DDQNFeatureSelected,30d,train,12,-0.0003558348198527559,0.0,0.0006163239870870919,-0.00035583481985272555,0.0,-0.00035502466612756533,inf,inf,,,,inf,0.00035583481985274984,0.0,0.0006163239870870813,0.0,0.0003558348198527128,0.00035502466612755904,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3,
DDQNFeatureSelected,DDQNFeatureSelected,30d,test,11,-0.00038818343983937006,0.0,0.0006339009028032186,-0.0007116696397054511,0.0,-0.0003967642158282296,inf,inf,,,,inf,0.00038818343983936345,0.0,0.0006339009028032078,0.0,0.0007116696397054256,0.00039676421582822256,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,3,
DDQNFeatureSelected,DDQNFeatureSelected,90d,train,4,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
DDQNFeatureSelected,DDQNFeatureSelected,90d,test,3,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
DDQNFeatureSelected,DDQNFeatureSelected,180d,train,2,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
DDQNFeatureSelected,DDQNFeatureSelected,180d,test,1,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
MultiModalSentimentFusion,MultiModalSentimentFusion,30d,train,12,-0.0004744464264703462,0.0,0.000670968570933813,-0.0014233392794109477,0.0,-0.0004971402056385611,inf,inf,,-3.488074922742725,,inf,0.00047444642647033924,0.0,0.0006709685709338032,0.0,0.0014233392794109068,0.0004971402056385537,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4,
MultiModalSentimentFusion,MultiModalSentimentFusion,30d,test,11,-0.0005175779197858322,0.0,0.0006846912299257245,-0.001423339279410993,0.0,-0.0005582310838897336,inf,inf,,-3.488074922742725,,inf,0.0005175779197858246,0.0,0.0006846912299257146,0.0,0.0014233392794109623,0.0005582310838897252,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,4,
MultiModalSentimentFusion,MultiModalSentimentFusion,90d,train,4,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
MultiModalSentimentFusion,MultiModalSentimentFusion,90d,test,3,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
MultiModalSentimentFusion,MultiModalSentimentFusion,180d,train,2,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
MultiModalSentimentFusion,MultiModalSentimentFusion,180d,test,1,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
OrderFlowImbalance,OrderFlowImbalance,30d,train,12,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
OrderFlowImbalance,OrderFlowImbalance,30d,test,11,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
OrderFlowImbalance,OrderFlowImbalance,90d,train,4,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
OrderFlowImbalance,OrderFlowImbalance,90d,test,3,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
OrderFlowImbalance,OrderFlowImbalance,180d,train,2,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
OrderFlowImbalance,OrderFlowImbalance,180d,test,1,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,,,,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,
