strategy_name,strategy_type,symbol,horizon,horizon_days,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,profit_factor,final_capital,symbols,num_assets,buyhold_return,outperformance,beat_buyhold
BollingerBreakout,single_pair,BTC/USDT,30d,30,0.005314495210013047,0.41728741221176097,0.0548960653268058,0.2857142857142857,7,1.0686102257315688,10053.14495210013,,,-0.03172261238795142,0.03703710759796446,True
BollingerBreakout,single_pair,BTC/USDT,90d,90,-0.14502894557331583,-2.8179892975458323,0.19993691453335183,0.2608695652173913,23,0.435401785822619,8549.710544266842,,,-0.06572224413093859,-0.07930670144237724,False
BollingerBreakout,single_pair,BTC/USDT,180d,180,-0.06361476504761177,-0.428609830549889,0.2390133037548846,0.30434782608695654,46,0.8729218630361092,9363.852349523882,,,0.30865427637442866,-0.3722690414220404,False
BollingerBreakout,single_pair,BTC/USDT,365d,365,-0.03716431611967037,0.02753177342561075,0.3365542122619245,0.3404255319148936,94,0.9661128510393459,9628.356838803296,,,0.7637817175530736,-0.800946033672744,False
BollingerBreakout,single_pair,BTC/USDT,730d,730,0.15468662765590416,0.38362976969574314,0.3500629537506823,0.3556701030927835,194,1.0519377125149545,11546.866276559042,,,3.142525508907564,-2.98783888125166,False
Ichimoku_Cloud,single_pair,BTC/USDT,30d,30,-0.04527153277986363,-1.6534533292826588,0.12400939345223005,0.0,1,0.0,9547.284672201364,,,-0.03172261238795142,-0.01354892039191221,False
Ichimoku_Cloud,single_pair,BTC/USDT,90d,90,-0.07138360731289886,-0.8058651785536903,0.1327332905227333,0.0,1,0.0,9286.163926871011,,,-0.06572224413093859,-0.005661363181960269,False
Ichimoku_Cloud,single_pair,BTC/USDT,180d,180,0.3093893082444321,1.8254426654930347,0.1327332905227282,1.0,1,0.0,13093.893082444321,,,0.30865427637442866,0.0007350318700034553,True
Ichimoku_Cloud,single_pair,BTC/USDT,365d,365,0.7213831181251964,1.4203302933646504,0.30936112358187207,1.0,1,0.0,17213.831181251964,,,0.7637817175530736,-0.04239859942787716,False
Ichimoku_Cloud,single_pair,BTC/USDT,730d,730,2.852493682080328,1.643229964468018,0.3231069072207686,1.0,1,0.0,38524.93682080328,,,3.142525508907564,-0.29003182682723594,False
