strategy,symbol,timeframe,horizon,window_id,dataset_type,start_date,end_date,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,profit_factor,final_capital,cached_at
RiskParity,PORTFOLIO,1h,30d,5,test,2024-03-24 14:00:00,2024-04-23 14:00:00,0.016779365571102607,0.006863135291320034,0.16093243201599827,1.0,1,0.0,10167.793655711026,2025-10-25T13:14:24.338428
RiskParity,PORTFOLIO,1h,30d,6,test,2024-04-23 14:00:00,2024-05-23 14:00:00,0.01046899591950114,0.005385243750121985,0.1435035275126807,1.0,1,0.0,10104.689959195011,2025-10-25T13:14:24.890249
RiskParity,PORTFOLIO,1h,30d,7,test,2024-05-23 14:00:00,2024-06-22 14:00:00,-0.04987761492241571,-0.018438184303194275,0.1074088799082249,0.0,1,0.0,9501.223850775843,2025-10-25T13:14:26.019467
RiskParity,PORTFOLIO,1h,30d,8,test,2024-06-22 14:00:00,2024-07-22 14:00:00,0.034343665438939755,0.011903862136459626,0.15562179517393193,1.0,1,0.0,10343.436654389398,2025-10-25T13:14:26.974304
RiskParity,PORTFOLIO,1h,30d,9,test,2024-07-22 14:00:00,2024-08-21 14:00:00,-0.10524450878640891,-0.01899918458145899,0.2727294561067869,0.0,1,0.0,8947.55491213591,2025-10-25T13:14:26.994398
RiskParity,PORTFOLIO,1h,30d,10,test,2024-08-21 14:00:00,2024-09-20 14:00:00,0.0564890935355259,0.017966865021283376,0.17147476112020366,1.0,1,0.0,10564.890935355259,2025-10-25T13:14:27.133861
RiskParity,PORTFOLIO,1h,30d,11,test,2024-09-20 14:00:00,2024-10-20 14:00:00,0.08285130862159713,0.028943063855485784,0.09767963360085719,1.0,1,0.0,10828.513086215971,2025-10-25T13:14:28.060073
RiskParity,PORTFOLIO,1h,30d,12,test,2024-10-20 14:00:00,2024-11-19 14:00:00,0.31900719694745366,0.0745901081086071,0.0787811042882145,1.0,1,0.0,13190.071969474537,2025-10-25T13:14:29.284417
RiskParity,PORTFOLIO,1h,30d,13,test,2024-11-19 14:00:00,2024-12-19 14:00:00,0.09277328588265155,0.02627180969762766,0.08328693673918486,1.0,1,0.0,10927.732858826515,2025-10-25T13:14:29.698154
RiskParity,PORTFOLIO,1h,30d,14,test,2024-12-19 14:00:00,2025-01-18 14:00:00,0.027243966491547145,0.009933582401064171,0.10695418834947257,1.0,1,0.0,10272.439664915471,2025-10-25T13:14:30.025018
RiskParity,PORTFOLIO,1h,30d,15,test,2025-01-18 14:00:00,2025-02-17 14:00:00,-0.06703494674608082,-0.01426827113280276,0.13649621954962532,0.0,1,0.0,9329.650532539192,2025-10-25T13:14:30.682774
RiskParity,PORTFOLIO,1h,30d,16,test,2025-02-17 14:00:00,2025-03-19 14:00:00,-0.12373290494277499,-0.023299875369486207,0.207585486442862,0.0,1,0.0,8762.67095057225,2025-10-25T13:14:31.465974
RiskParity,PORTFOLIO,1h,30d,17,test,2025-03-19 14:00:00,2025-04-18 14:00:00,0.0015527122630428494,0.0030567460258572607,0.14696520952907344,1.0,1,0.0,10015.527122630428,2025-10-25T13:14:32.843902
RiskParity,PORTFOLIO,1h,30d,18,test,2025-04-18 14:00:00,2025-05-18 14:00:00,0.23058512605784745,0.08515838894673,0.04042274143237412,1.0,1,0.0,12305.851260578474,2025-10-25T13:14:32.863327
RiskParity,PORTFOLIO,1h,30d,19,test,2025-05-18 14:00:00,2025-06-17 14:00:00,-0.005240678632773779,-0.0001396282989561911,0.09628360947611359,0.0,1,0.0,9947.593213672262,2025-10-25T13:14:33.040368
RiskParity,PORTFOLIO,1h,30d,20,test,2025-06-17 14:00:00,2025-07-17 14:00:00,0.1245465969981824,0.04930125483731733,0.06367218164049548,1.0,1,0.0,11245.465969981824,2025-10-25T13:14:34.478230
RiskParity,PORTFOLIO,1h,30d,21,test,2025-07-17 14:00:00,2025-08-16 14:00:00,-0.009406350959063274,-0.002858366930433926,0.06590856551160384,0.0,1,0.0,9905.936490409367,2025-10-25T13:14:35.512104
RiskParity,PORTFOLIO,1h,30d,22,test,2025-08-16 14:00:00,2025-09-15 14:00:00,-0.026326142726969374,-0.009495765838756918,0.0884233460622127,0.0,1,0.0,9736.738572730306,2025-10-25T13:14:35.533733
RiskParity,PORTFOLIO,1h,90d,0,train,2022-10-26 14:00:00,2023-01-24 14:00:00,0.09080589249026143,0.010613076235882729,0.2570710720289391,1.0,1,0.0,10908.058924902614,2025-10-25T13:14:41.960119
RiskParity,PORTFOLIO,1h,90d,1,train,2023-01-24 14:00:00,2023-04-24 14:00:00,0.18826170029140668,0.017846036061772798,0.20743952822770717,1.0,1,0.0,11882.617002914067,2025-10-25T13:14:42.148460
RiskParity,PORTFOLIO,1h,90d,2,train,2023-04-24 14:00:00,2023-07-23 14:00:00,0.0838072222045519,0.011176244164149118,0.1605135196197307,1.0,1,0.0,10838.072222045519,2025-10-25T13:14:43.440839
RiskParity,PORTFOLIO,1h,90d,3,train,2023-07-23 14:00:00,2023-10-21 14:00:00,-0.0017634899076108923,0.001430589265516501,0.16425922980050534,0.0,1,0.0,9982.365100923891,2025-10-25T13:14:43.468700
RiskParity,PORTFOLIO,1h,90d,0,test,2023-10-26 14:00:00,2024-01-24 14:00:00,0.15707300783774916,0.017035545985338987,0.19461426702167228,1.0,1,0.0,11570.730078377492,2025-10-25T13:14:50.844847
RiskParity,PORTFOLIO,1h,90d,1,test,2024-01-24 14:00:00,2024-04-23 14:00:00,0.6401448058450967,0.04188243825944484,0.1768258565005033,1.0,1,0.0,16401.448058450966,2025-10-25T13:14:50.863747
RiskParity,PORTFOLIO,1h,90d,2,test,2024-04-23 14:00:00,2024-07-22 14:00:00,-0.004227256613428835,0.0018576633213433673,0.2360711901570498,0.0,1,0.0,9957.727433865712,2025-10-25T13:14:51.535640
RiskParity,PORTFOLIO,1h,90d,3,test,2024-07-22 14:00:00,2024-10-20 14:00:00,0.025962275943955865,0.004894555685502984,0.2727294561067869,1.0,1,0.0,10259.622759439559,2025-10-25T13:14:51.752675
RiskParity,PORTFOLIO,1h,90d,4,test,2024-10-20 14:00:00,2025-01-18 14:00:00,0.4871831275306289,0.037681096514787044,0.15665859793421644,1.0,1,0.0,14871.83127530629,2025-10-25T13:14:58.325033
RiskParity,PORTFOLIO,1h,90d,5,test,2025-01-18 14:00:00,2025-04-18 14:00:00,-0.17847153305663388,-0.012334922062868296,0.294459986886904,0.0,1,0.0,8215.284669433662,2025-10-25T13:14:58.344556
RiskParity,PORTFOLIO,1h,90d,6,test,2025-04-18 14:00:00,2025-07-17 14:00:00,0.3819835959705608,0.04401316622775491,0.11096078561404799,1.0,1,0.0,13819.835959705608,2025-10-25T13:14:59.916308
RiskParity,PORTFOLIO,1h,180d,0,train,2022-10-26 14:00:00,2023-04-24 14:00:00,0.29893383309611693,0.014413810636820153,0.2570710720289391,1.0,1,0.0,12989.338330961169,2025-10-25T13:15:11.359873
RiskParity,PORTFOLIO,1h,180d,1,train,2023-04-24 14:00:00,2023-10-21 14:00:00,0.08343650870227848,0.006832027169265089,0.19924288415816827,1.0,1,0.0,10834.365087022785,2025-10-25T13:15:17.476730
RiskParity,PORTFOLIO,1h,180d,0,test,2023-10-26 14:00:00,2024-04-23 14:00:00,0.9058398767340609,0.030881495168917073,0.19461426702167228,1.0,1,0.0,19058.398767340608,2025-10-25T13:15:19.995567
RiskParity,PORTFOLIO,1h,180d,1,test,2024-04-23 14:00:00,2024-10-20 14:00:00,0.02307740890454552,0.003558084277482929,0.29106618820021,1.0,1,0.0,10230.774089045455,2025-10-25T13:15:20.083156
RiskParity,PORTFOLIO,1h,180d,2,test,2024-10-20 14:00:00,2025-04-18 14:00:00,0.2189384116390278,0.010919790981283088,0.2993622635464144,1.0,1,0.0,12189.384116390278,2025-10-25T13:15:49.209342
CopulaPairsTrading,PORTFOLIO,1h,30d,0,train,2022-10-26 14:00:00,2022-11-25 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.302484
CopulaPairsTrading,PORTFOLIO,1h,30d,1,train,2022-11-25 14:00:00,2022-12-25 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.388710
CopulaPairsTrading,PORTFOLIO,1h,30d,2,train,2022-12-25 14:00:00,2023-01-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.414665
CopulaPairsTrading,PORTFOLIO,1h,30d,3,train,2023-01-24 14:00:00,2023-02-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.426979
CopulaPairsTrading,PORTFOLIO,1h,30d,4,train,2023-02-23 14:00:00,2023-03-25 14:00:00,0.006361814433608197,0.0042011913238925915,0.12896450725994746,0.25,4,1.0424655420043285,10063.618144336082,2025-10-25T13:15:49.443905
CopulaPairsTrading,PORTFOLIO,1h,30d,5,train,2023-03-25 14:00:00,2023-04-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.459719
CopulaPairsTrading,PORTFOLIO,1h,30d,6,train,2023-04-24 14:00:00,2023-05-24 14:00:00,-0.066222187944701,-0.03287253094990237,0.10169565587201579,0.0,2,0.0,9337.77812055299,2025-10-25T13:15:49.482309
CopulaPairsTrading,PORTFOLIO,1h,30d,7,train,2023-05-24 14:00:00,2023-06-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.498100
CopulaPairsTrading,PORTFOLIO,1h,30d,8,train,2023-06-23 14:00:00,2023-07-23 14:00:00,0.04525043495842674,0.040794181601035304,0.031944813605478406,0.75,4,4.069985560030369,10452.504349584267,2025-10-25T13:15:49.519747
CopulaPairsTrading,PORTFOLIO,1h,30d,9,train,2023-07-23 14:00:00,2023-08-22 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.534580
CopulaPairsTrading,PORTFOLIO,1h,30d,10,train,2023-08-22 14:00:00,2023-09-21 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.548548
CopulaPairsTrading,PORTFOLIO,1h,30d,11,train,2023-09-21 14:00:00,2023-10-21 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.566631
CopulaPairsTrading,PORTFOLIO,1h,30d,0,test,2023-10-26 14:00:00,2023-11-25 14:00:00,0.08253259668914797,0.042404934844914935,0.05462607569055844,1.0,4,0.0,10825.32596689148,2025-10-25T13:15:49.588565
CopulaPairsTrading,PORTFOLIO,1h,30d,1,test,2023-11-25 14:00:00,2023-12-25 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.641109
CopulaPairsTrading,PORTFOLIO,1h,30d,2,test,2023-12-25 14:00:00,2024-01-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:49.688082
CopulaPairsTrading,PORTFOLIO,1h,30d,3,test,2024-01-24 14:00:00,2024-02-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:52.879861
CopulaPairsTrading,PORTFOLIO,1h,30d,4,test,2024-02-23 14:00:00,2024-03-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:55.467512
CopulaPairsTrading,PORTFOLIO,1h,30d,5,test,2024-03-24 14:00:00,2024-04-23 14:00:00,-0.11552671972781081,-0.031197537170645787,0.18222850908943578,0.0,2,0.0,8844.732802721892,2025-10-25T13:15:59.898205
CopulaPairsTrading,PORTFOLIO,1h,30d,6,test,2024-04-23 14:00:00,2024-05-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:15:59.926973
CopulaPairsTrading,PORTFOLIO,1h,30d,7,test,2024-05-23 14:00:00,2024-06-22 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:00.438218
CopulaPairsTrading,PORTFOLIO,1h,30d,8,test,2024-06-22 14:00:00,2024-07-22 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:00.469902
CopulaPairsTrading,PORTFOLIO,1h,30d,9,test,2024-07-22 14:00:00,2024-08-21 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:04.071434
CopulaPairsTrading,PORTFOLIO,1h,30d,10,test,2024-08-21 14:00:00,2024-09-20 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:07.842063
CopulaPairsTrading,PORTFOLIO,1h,30d,11,test,2024-09-20 14:00:00,2024-10-20 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:07.892574
CopulaPairsTrading,PORTFOLIO,1h,30d,12,test,2024-10-20 14:00:00,2024-11-19 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:07.920720
CopulaPairsTrading,PORTFOLIO,1h,30d,13,test,2024-11-19 14:00:00,2024-12-19 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:10.347176
CopulaPairsTrading,PORTFOLIO,1h,30d,14,test,2024-12-19 14:00:00,2025-01-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:12.735121
CopulaPairsTrading,PORTFOLIO,1h,30d,15,test,2025-01-18 14:00:00,2025-02-17 14:00:00,-0.01237439764451483,-0.003850131312027817,0.09238077623163565,0.6666666666666666,3,0.6771260157253143,9876.256023554852,2025-10-25T13:16:17.859389
CopulaPairsTrading,PORTFOLIO,1h,30d,16,test,2025-02-17 14:00:00,2025-03-19 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:17.902889
CopulaPairsTrading,PORTFOLIO,1h,30d,17,test,2025-03-19 14:00:00,2025-04-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:17.958378
CopulaPairsTrading,PORTFOLIO,1h,30d,18,test,2025-04-18 14:00:00,2025-05-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:17.995297
CopulaPairsTrading,PORTFOLIO,1h,30d,19,test,2025-05-18 14:00:00,2025-06-17 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:23.757277
CopulaPairsTrading,PORTFOLIO,1h,30d,20,test,2025-06-17 14:00:00,2025-07-17 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:24.699965
CopulaPairsTrading,PORTFOLIO,1h,30d,21,test,2025-07-17 14:00:00,2025-08-16 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:26.552616
CopulaPairsTrading,PORTFOLIO,1h,30d,22,test,2025-08-16 14:00:00,2025-09-15 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:16:26.593922
CopulaPairsTrading,PORTFOLIO,1h,90d,0,train,2022-10-26 14:00:00,2023-01-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:17:05.144943
CopulaPairsTrading,PORTFOLIO,1h,90d,1,train,2023-01-24 14:00:00,2023-04-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:17:05.835221
CopulaPairsTrading,PORTFOLIO,1h,90d,2,train,2023-04-24 14:00:00,2023-07-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:17:05.868605
CopulaPairsTrading,PORTFOLIO,1h,90d,3,train,2023-07-23 14:00:00,2023-10-21 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:17:06.290088
CopulaPairsTrading,PORTFOLIO,1h,90d,0,test,2023-10-26 14:00:00,2024-01-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:17:42.931070
CopulaPairsTrading,PORTFOLIO,1h,90d,1,test,2024-01-24 14:00:00,2024-04-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:17:43.111766
CopulaPairsTrading,PORTFOLIO,1h,90d,2,test,2024-04-23 14:00:00,2024-07-22 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:17:43.173483
CopulaPairsTrading,PORTFOLIO,1h,90d,3,test,2024-07-22 14:00:00,2024-10-20 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:17:47.662135
CopulaPairsTrading,PORTFOLIO,1h,90d,4,test,2024-10-20 14:00:00,2025-01-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:18:16.896257
CopulaPairsTrading,PORTFOLIO,1h,90d,5,test,2025-01-18 14:00:00,2025-04-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:18:16.936785
CopulaPairsTrading,PORTFOLIO,1h,90d,6,test,2025-04-18 14:00:00,2025-07-17 14:00:00,0.03429309749257518,0.008564435057819626,0.09379621867519583,0.5714285714285714,7,1.6314206553240056,10342.930974925752,2025-10-25T13:18:30.890778
CopulaPairsTrading,PORTFOLIO,1h,180d,0,train,2022-10-26 14:00:00,2023-04-24 14:00:00,-0.013033661919170846,0.0003774114929703578,0.23590619900397658,0.2727272727272727,11,0.9612899426045937,9869.663380808292,2025-10-25T13:19:17.818870
CopulaPairsTrading,PORTFOLIO,1h,180d,1,train,2023-04-24 14:00:00,2023-10-21 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:19:18.563546
CopulaPairsTrading,PORTFOLIO,1h,180d,0,test,2023-10-26 14:00:00,2024-04-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:19:24.250922
CopulaPairsTrading,PORTFOLIO,1h,180d,1,test,2024-04-23 14:00:00,2024-10-20 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:19:24.260984
CopulaPairsTrading,PORTFOLIO,1h,180d,2,test,2024-10-20 14:00:00,2025-04-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:19:25.941792
