strategy_name,strategy_type,symbol,horizon,horizon_days,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,profit_factor,final_capital,symbols,num_assets,buyhold_return,outperformance,beat_buyhold
BlackLitterman,multi_pair,Portfolio[2 assets],1095d,1095,0.9300191984165475,0.5488316116574065,0.7771911430263984,0.5094670050761422,0,0.0,19300.191984165474,"BTC/USDT, ETH/USDT",2.0,4.782054251192912,-3.852035052776365,False
BlackLitterman,multi_pair,Portfolio[3 assets],1095d,1095,1.1773618320628747,0.5909393773074058,0.7545655029196771,0.5150761421319797,0,0.0,21773.618320628746,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,4.782054251192912,-3.6046924191300374,False
BlackLitterman,multi_pair,Portfolio[4 assets],1095d,1095,2.6914700043733633,0.7647732076483026,0.8174614186648225,0.5141406448337141,0,0.0,36914.70004373363,"BTC/USDT, ETH/USDT, SOL/USDT, BNB/USDT",4.0,4.782054251192912,-2.090584246819549,False
BlackLitterman,multi_pair,Portfolio[4 assets],1095d,1095,0.6641075552768103,0.5203036874131755,0.7837556672460556,0.5150953457075388,0,0.0,16641.075552768103,"BTC/USDT, ETH/USDT, ADA/USDT, XRP/USDT",4.0,4.782054251192912,-4.1179466959161015,False
BollingerBreakout,single_pair,BTC/USDT,1095d,1095,0.05661701695184238,0.21475891470132438,0.3341239918905444,0.3157894736842105,304,1.0146749126502026,10566.170169518424,,,4.782054251192912,-4.7254372342410695,False
CopulaPairsTrading,multi_pair,Portfolio[2 assets],1095d,1095,-0.9958727932707933,-7.703222996400322,0.9959987076576475,0.20565989847715735,0,0.0,41.272067292067554,"BTC/USDT, ETH/USDT",2.0,4.782054251192912,-5.777927044463706,False
CopulaPairsTrading,multi_pair,Portfolio[3 assets],1095d,1095,-0.9958727932707933,-7.703222996400322,0.9959987076576475,0.20565989847715735,0,0.0,41.272067292067554,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,4.782054251192912,-5.777927044463706,False
CopulaPairsTrading,multi_pair,Portfolio[4 assets],1095d,1095,-0.9958727932707933,-7.704207348740007,0.9959987076576475,0.20571210967250572,0,0.0,41.272067292067554,"BTC/USDT, ETH/USDT, SOL/USDT, BNB/USDT",4.0,4.782054251192912,-5.777927044463706,False
CopulaPairsTrading,multi_pair,Portfolio[4 assets],1095d,1095,-0.9959267233715086,-7.7267291826879125,0.99600270894999,0.20562171495315237,0,0.0,40.73276628491475,"BTC/USDT, ETH/USDT, ADA/USDT, XRP/USDT",4.0,4.782054251192912,-5.777980974564421,False
DeepRLPortfolio,multi_pair,Portfolio[2 assets],1095d,1095,0.0940849453132454,0.3220863408821702,0.7740133380594263,0.5041878172588833,0,0.0,10940.849453132454,"BTC/USDT, ETH/USDT",2.0,4.782054251192912,-4.687969305879667,False
DeepRLPortfolio,multi_pair,Portfolio[3 assets],1095d,1095,-0.2857084875124333,0.15164611777268772,0.7630121180728163,0.5106091370558375,0,0.0,7142.915124875667,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,4.782054251192912,-5.067762738705346,False
DeepRLPortfolio,multi_pair,Portfolio[4 assets],1095d,1095,0.06384327866678305,0.32019076335340085,0.7633356267346024,0.5134298045189134,0,0.0,10638.43278666783,"BTC/USDT, ETH/USDT, SOL/USDT, BNB/USDT",4.0,4.782054251192912,-4.718210972526129,False
DeepRLPortfolio,multi_pair,Portfolio[4 assets],1095d,1095,-0.28646357847158044,0.17917578033055484,0.8089148267339592,0.5117182540690145,0,0.0,7135.364215284196,"BTC/USDT, ETH/USDT, ADA/USDT, XRP/USDT",4.0,4.782054251192912,-5.068517829664493,False
HierarchicalRiskParity,multi_pair,Portfolio[2 assets],1095d,1095,0.9300191984165475,0.5488316116574065,0.7771911430263984,0.5094670050761422,0,0.0,19300.191984165474,"BTC/USDT, ETH/USDT",2.0,4.782054251192912,-3.852035052776365,False
HierarchicalRiskParity,multi_pair,Portfolio[3 assets],1095d,1095,1.1773618320628747,0.5909393773074058,0.7545655029196771,0.5150761421319797,0,0.0,21773.618320628746,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,4.782054251192912,-3.6046924191300374,False
HierarchicalRiskParity,multi_pair,Portfolio[4 assets],1095d,1095,2.6914700043733633,0.7647732076483026,0.8174614186648225,0.5141406448337141,0,0.0,36914.70004373363,"BTC/USDT, ETH/USDT, SOL/USDT, BNB/USDT",4.0,4.782054251192912,-2.090584246819549,False
HierarchicalRiskParity,multi_pair,Portfolio[4 assets],1095d,1095,0.6641075552768103,0.5203036874131755,0.7837556672460556,0.5150953457075388,0,0.0,16641.075552768103,"BTC/USDT, ETH/USDT, ADA/USDT, XRP/USDT",4.0,4.782054251192912,-4.1179466959161015,False
Ichimoku_Cloud,single_pair,BTC/USDT,1095d,1095,4.477022187297288,1.46980510117834,0.3186834343378778,1.0,1,0.0,54770.22187297288,,,4.782054251192912,-0.30503206389562454,False
MACD_Momentum,single_pair,BTC/USDT,1095d,1095,-0.8562781435617725,-1.8505094705781686,0.857987535040829,0.3015075376884422,995,0.7371199316910562,1437.2185643822759,,,4.782054251192912,-5.638332394754685,False
MultiTimeframeConfluence,single_pair,BTC/USDT,1095d,1095,3.2677978870446847,1.3625047224272757,0.31743749627585904,1.0,1,0.0,42677.978870446845,,,4.782054251192912,-1.5142563641482276,False
PortfolioRebalancer,multi_pair,Portfolio[2 assets],1095d,1095,3.520415314942176,1.23162357105663,0.4874395795727083,0.5126750913520097,4,0.0,45204.15314942176,"BTC/USDT, ETH/USDT",2.0,4.782054251192912,-1.261638936250736,False
PortfolioRebalancer,multi_pair,Portfolio[3 assets],1095d,1095,3.619987664918269,1.274070631397657,0.42085345917666495,0.5180800852618758,4,0.0,46199.87664918269,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,4.782054251192912,-1.1620665862746433,False
PortfolioRebalancer,multi_pair,Portfolio[4 assets],1095d,1095,4.941028807108427,1.315101152056654,0.46606816703720144,0.5177061914553347,8,0.0,59410.28807108427,"BTC/USDT, ETH/USDT, SOL/USDT, BNB/USDT",4.0,4.782054251192912,0.15897455591551513,True
PortfolioRebalancer,multi_pair,Portfolio[4 assets],1095d,1095,3.824215526079767,1.1624275243614022,0.4775440173994082,0.5162826128356504,7,0.0,48242.15526079767,"BTC/USDT, ETH/USDT, ADA/USDT, XRP/USDT",4.0,4.782054251192912,-0.9578387251131453,False
RSI_MeanReversion,single_pair,BTC/USDT,1095d,1095,0.043128160995814326,0.20188666333401994,0.2976053183232269,0.5833333333333334,96,1.0308326518473456,10431.281609958143,,,4.782054251192912,-4.738926090197098,False
RiskParity,multi_pair,Portfolio[2 assets],1095d,1095,0.8068668142938197,0.5259303874195419,0.7781736601952793,0.5095431472081219,0,0.0,18068.668142938197,"BTC/USDT, ETH/USDT",2.0,4.782054251192912,-3.9751874368990925,False
RiskParity,multi_pair,Portfolio[3 assets],1095d,1095,0.9900796984545733,0.5593423749102953,0.7536116406169036,0.5148477157360406,0,0.0,19900.796984545734,"BTC/USDT, ETH/USDT, BNB/USDT",3.0,4.782054251192912,-3.791974552738339,False
RiskParity,multi_pair,Portfolio[4 assets],1095d,1095,2.3391163570106053,0.7334902266647794,0.8247984806870197,0.5134298045189134,0,0.0,33391.16357010605,"BTC/USDT, ETH/USDT, SOL/USDT, BNB/USDT",4.0,4.782054251192912,-2.442937894182307,False
RiskParity,multi_pair,Portfolio[4 assets],1095d,1095,0.584115511572144,0.5049844326239321,0.783587279669618,0.5149429957088084,0,0.0,15841.15511572144,"BTC/USDT, ETH/USDT, ADA/USDT, XRP/USDT",4.0,4.782054251192912,-4.197938739620768,False
SMA_Crossover,single_pair,BTC/USDT,1095d,1095,1.5425820492404527,1.1328853134363133,0.3185078619009939,0.32954545454545453,88,1.651842592761791,25425.820492404528,,,4.782054251192912,-3.2394722019524593,False
Supertrend_ATR,single_pair,BTC/USDT,1095d,1095,0.15522505818854043,0.31026778994889553,0.42014998838588613,0.32068965517241377,290,1.035354288282315,11552.250581885404,,,4.782054251192912,-4.6268291930043715,False
TripleEMA,single_pair,BTC/USDT,1095d,1095,1.3826368427222198,1.0737429409633459,0.29104920321375016,0.325,160,1.3755941186863052,23826.368427222198,,,4.782054251192912,-3.3994174084706925,False
VWAP_MeanReversion,single_pair,BTC/USDT,1095d,1095,-0.13668993000570454,-0.002928583117202914,0.30977718979914337,0.5529411764705883,85,0.8911764255434541,8633.100699942956,,,4.782054251192912,-4.918744181198617,False
