strategy,symbol,timeframe,horizon,window_id,dataset_type,start_date,end_date,total_return,sharpe_ratio,max_drawdown,win_rate,total_trades,profit_factor,final_capital,cached_at
RiskParity,PORTFOLIO,1h,30d,5,test,2024-03-24 14:00:00,2024-04-23 14:00:00,0.016779365571102607,0.006863135291320034,0.16093243201599827,1.0,1,0.0,10167.793655711026,2025-10-25T13:24:54.073098
RiskParity,PORTFOLIO,1h,30d,6,test,2024-04-23 14:00:00,2024-05-23 14:00:00,0.01046899591950114,0.005385243750121985,0.1435035275126807,1.0,1,0.0,10104.689959195011,2025-10-25T13:24:54.094432
RiskParity,PORTFOLIO,1h,30d,7,test,2024-05-23 14:00:00,2024-06-22 14:00:00,-0.04987761492241571,-0.018438184303194275,0.1074088799082249,0.0,1,0.0,9501.223850775843,2025-10-25T13:24:55.307353
RiskParity,PORTFOLIO,1h,30d,8,test,2024-06-22 14:00:00,2024-07-22 14:00:00,0.034343665438939755,0.011903862136459626,0.15562179517393193,1.0,1,0.0,10343.436654389398,2025-10-25T13:24:55.689999
RiskParity,PORTFOLIO,1h,30d,9,test,2024-07-22 14:00:00,2024-08-21 14:00:00,-0.10524450878640891,-0.01899918458145899,0.2727294561067869,0.0,1,0.0,8947.55491213591,2025-10-25T13:24:56.025597
RiskParity,PORTFOLIO,1h,30d,10,test,2024-08-21 14:00:00,2024-09-20 14:00:00,0.0564890935355259,0.017966865021283376,0.17147476112020366,1.0,1,0.0,10564.890935355259,2025-10-25T13:24:56.044580
RiskParity,PORTFOLIO,1h,30d,11,test,2024-09-20 14:00:00,2024-10-20 14:00:00,0.08285130862159713,0.028943063855485784,0.09767963360085719,1.0,1,0.0,10828.513086215971,2025-10-25T13:24:57.686609
RiskParity,PORTFOLIO,1h,30d,12,test,2024-10-20 14:00:00,2024-11-19 14:00:00,0.31900719694745366,0.0745901081086071,0.0787811042882145,1.0,1,0.0,13190.071969474537,2025-10-25T13:24:57.714991
RiskParity,PORTFOLIO,1h,30d,13,test,2024-11-19 14:00:00,2024-12-19 14:00:00,0.09277328588265155,0.02627180969762766,0.08328693673918486,1.0,1,0.0,10927.732858826515,2025-10-25T13:24:58.318515
RiskParity,PORTFOLIO,1h,30d,14,test,2024-12-19 14:00:00,2025-01-18 14:00:00,0.027243966491547145,0.009933582401064171,0.10695418834947257,1.0,1,0.0,10272.439664915471,2025-10-25T13:24:58.349585
RiskParity,PORTFOLIO,1h,30d,15,test,2025-01-18 14:00:00,2025-02-17 14:00:00,-0.06703494674608082,-0.01426827113280276,0.13649621954962532,0.0,1,0.0,9329.650532539192,2025-10-25T13:25:00.055952
RiskParity,PORTFOLIO,1h,30d,16,test,2025-02-17 14:00:00,2025-03-19 14:00:00,-0.12373290494277499,-0.023299875369486207,0.207585486442862,0.0,1,0.0,8762.67095057225,2025-10-25T13:25:00.088316
RiskParity,PORTFOLIO,1h,30d,17,test,2025-03-19 14:00:00,2025-04-18 14:00:00,0.0015527122630428494,0.0030567460258572607,0.14696520952907344,1.0,1,0.0,10015.527122630428,2025-10-25T13:25:00.109102
RiskParity,PORTFOLIO,1h,30d,18,test,2025-04-18 14:00:00,2025-05-18 14:00:00,0.23058512605784745,0.08515838894673,0.04042274143237412,1.0,1,0.0,12305.851260578474,2025-10-25T13:25:00.359878
RiskParity,PORTFOLIO,1h,30d,19,test,2025-05-18 14:00:00,2025-06-17 14:00:00,-0.005240678632773779,-0.0001396282989561911,0.09628360947611359,0.0,1,0.0,9947.593213672262,2025-10-25T13:25:02.498745
RiskParity,PORTFOLIO,1h,30d,20,test,2025-06-17 14:00:00,2025-07-17 14:00:00,0.1245465969981824,0.04930125483731733,0.06367218164049548,1.0,1,0.0,11245.465969981824,2025-10-25T13:25:02.790641
RiskParity,PORTFOLIO,1h,30d,21,test,2025-07-17 14:00:00,2025-08-16 14:00:00,-0.009406350959063274,-0.002858366930433926,0.06590856551160384,0.0,1,0.0,9905.936490409367,2025-10-25T13:25:02.882809
RiskParity,PORTFOLIO,1h,30d,22,test,2025-08-16 14:00:00,2025-09-15 14:00:00,-0.026326142726969374,-0.009495765838756918,0.0884233460622127,0.0,1,0.0,9736.738572730306,2025-10-25T13:25:03.725911
RiskParity,PORTFOLIO,1h,90d,0,train,2022-10-26 14:00:00,2023-01-24 14:00:00,0.09080589249026143,0.010613076235882729,0.2570710720289391,1.0,1,0.0,10908.058924902614,2025-10-25T13:25:10.441873
RiskParity,PORTFOLIO,1h,90d,1,train,2023-01-24 14:00:00,2023-04-24 14:00:00,0.18826170029140668,0.017846036061772798,0.20743952822770717,1.0,1,0.0,11882.617002914067,2025-10-25T13:25:10.948460
RiskParity,PORTFOLIO,1h,90d,2,train,2023-04-24 14:00:00,2023-07-23 14:00:00,0.0838072222045519,0.011176244164149118,0.1605135196197307,1.0,1,0.0,10838.072222045519,2025-10-25T13:25:10.974780
RiskParity,PORTFOLIO,1h,90d,3,train,2023-07-23 14:00:00,2023-10-21 14:00:00,-0.0017634899076108923,0.001430589265516501,0.16425922980050534,0.0,1,0.0,9982.365100923891,2025-10-25T13:25:11.278436
RiskParity,PORTFOLIO,1h,90d,0,test,2023-10-26 14:00:00,2024-01-24 14:00:00,0.15707300783774916,0.017035545985338987,0.19461426702167228,1.0,1,0.0,11570.730078377492,2025-10-25T13:25:18.103316
RiskParity,PORTFOLIO,1h,90d,1,test,2024-01-24 14:00:00,2024-04-23 14:00:00,0.6401448058450967,0.04188243825944484,0.1768258565005033,1.0,1,0.0,16401.448058450966,2025-10-25T13:25:18.128889
RiskParity,PORTFOLIO,1h,90d,2,test,2024-04-23 14:00:00,2024-07-22 14:00:00,-0.004227256613428835,0.0018576633213433673,0.2360711901570498,0.0,1,0.0,9957.727433865712,2025-10-25T13:25:18.152366
RiskParity,PORTFOLIO,1h,90d,3,test,2024-07-22 14:00:00,2024-10-20 14:00:00,0.025962275943955865,0.004894555685502984,0.2727294561067869,1.0,1,0.0,10259.622759439559,2025-10-25T13:25:18.377761
RiskParity,PORTFOLIO,1h,90d,4,test,2024-10-20 14:00:00,2025-01-18 14:00:00,0.4871831275306289,0.037681096514787044,0.15665859793421644,1.0,1,0.0,14871.83127530629,2025-10-25T13:25:25.392471
RiskParity,PORTFOLIO,1h,90d,5,test,2025-01-18 14:00:00,2025-04-18 14:00:00,-0.17847153305663388,-0.012334922062868296,0.294459986886904,0.0,1,0.0,8215.284669433662,2025-10-25T13:25:25.418698
RiskParity,PORTFOLIO,1h,90d,6,test,2025-04-18 14:00:00,2025-07-17 14:00:00,0.3819835959705608,0.04401316622775491,0.11096078561404799,1.0,1,0.0,13819.835959705608,2025-10-25T13:25:25.426940
RiskParity,PORTFOLIO,1h,180d,0,train,2022-10-26 14:00:00,2023-04-24 14:00:00,0.29893383309611693,0.014413810636820153,0.2570710720289391,1.0,1,0.0,12989.338330961169,2025-10-25T13:25:32.696793
RiskParity,PORTFOLIO,1h,180d,1,train,2023-04-24 14:00:00,2023-10-21 14:00:00,0.08343650870227848,0.006832027169265089,0.19924288415816827,1.0,1,0.0,10834.365087022785,2025-10-25T13:25:40.094165
RiskParity,PORTFOLIO,1h,180d,0,test,2023-10-26 14:00:00,2024-04-23 14:00:00,0.9058398767340609,0.030881495168917073,0.19461426702167228,1.0,1,0.0,19058.398767340608,2025-10-25T13:25:40.134113
RiskParity,PORTFOLIO,1h,180d,1,test,2024-04-23 14:00:00,2024-10-20 14:00:00,0.02307740890454552,0.003558084277482929,0.29106618820021,1.0,1,0.0,10230.774089045455,2025-10-25T13:25:40.174822
RiskParity,PORTFOLIO,1h,180d,2,test,2024-10-20 14:00:00,2025-04-18 14:00:00,0.2189384116390278,0.010919790981283088,0.2993622635464144,1.0,1,0.0,12189.384116390278,2025-10-25T13:26:01.167075
CopulaPairsTrading,PORTFOLIO,1h,30d,0,train,2022-10-26 14:00:00,2022-11-25 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:01.215386
CopulaPairsTrading,PORTFOLIO,1h,30d,1,train,2022-11-25 14:00:00,2022-12-25 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:01.263812
CopulaPairsTrading,PORTFOLIO,1h,30d,2,train,2022-12-25 14:00:00,2023-01-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:01.341644
CopulaPairsTrading,PORTFOLIO,1h,30d,3,train,2023-01-24 14:00:00,2023-02-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:01.390666
CopulaPairsTrading,PORTFOLIO,1h,30d,4,train,2023-02-23 14:00:00,2023-03-25 14:00:00,0.006361814433608197,0.0042011913238925915,0.12896450725994746,0.25,4,1.0424655420043285,10063.618144336082,2025-10-25T13:26:01.459047
CopulaPairsTrading,PORTFOLIO,1h,30d,5,train,2023-03-25 14:00:00,2023-04-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:01.522931
CopulaPairsTrading,PORTFOLIO,1h,30d,6,train,2023-04-24 14:00:00,2023-05-24 14:00:00,-0.066222187944701,-0.03287253094990237,0.10169565587201579,0.0,2,0.0,9337.77812055299,2025-10-25T13:26:01.582078
CopulaPairsTrading,PORTFOLIO,1h,30d,7,train,2023-05-24 14:00:00,2023-06-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:01.638875
CopulaPairsTrading,PORTFOLIO,1h,30d,8,train,2023-06-23 14:00:00,2023-07-23 14:00:00,0.04525043495842674,0.040794181601035304,0.031944813605478406,0.75,4,4.069985560030369,10452.504349584267,2025-10-25T13:26:01.705767
CopulaPairsTrading,PORTFOLIO,1h,30d,9,train,2023-07-23 14:00:00,2023-08-22 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:01.781974
CopulaPairsTrading,PORTFOLIO,1h,30d,10,train,2023-08-22 14:00:00,2023-09-21 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:01.854047
CopulaPairsTrading,PORTFOLIO,1h,30d,11,train,2023-09-21 14:00:00,2023-10-21 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:01.942875
CopulaPairsTrading,PORTFOLIO,1h,30d,0,test,2023-10-26 14:00:00,2023-11-25 14:00:00,0.08253259668914797,0.042404934844914935,0.05462607569055844,1.0,4,0.0,10825.32596689148,2025-10-25T13:26:02.017247
CopulaPairsTrading,PORTFOLIO,1h,30d,1,test,2023-11-25 14:00:00,2023-12-25 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:02.089640
CopulaPairsTrading,PORTFOLIO,1h,30d,2,test,2023-12-25 14:00:00,2024-01-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:02.170566
CopulaPairsTrading,PORTFOLIO,1h,30d,3,test,2024-01-24 14:00:00,2024-02-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:02.231609
CopulaPairsTrading,PORTFOLIO,1h,30d,4,test,2024-02-23 14:00:00,2024-03-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:02.288782
CopulaPairsTrading,PORTFOLIO,1h,30d,5,test,2024-03-24 14:00:00,2024-04-23 14:00:00,-0.11552671972781081,-0.031197537170645787,0.18222850908943578,0.0,2,0.0,8844.732802721892,2025-10-25T13:26:05.093511
CopulaPairsTrading,PORTFOLIO,1h,30d,6,test,2024-04-23 14:00:00,2024-05-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:05.280325
CopulaPairsTrading,PORTFOLIO,1h,30d,7,test,2024-05-23 14:00:00,2024-06-22 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:05.392354
CopulaPairsTrading,PORTFOLIO,1h,30d,8,test,2024-06-22 14:00:00,2024-07-22 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:05.594763
CopulaPairsTrading,PORTFOLIO,1h,30d,9,test,2024-07-22 14:00:00,2024-08-21 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:10.036819
CopulaPairsTrading,PORTFOLIO,1h,30d,10,test,2024-08-21 14:00:00,2024-09-20 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:11.286977
CopulaPairsTrading,PORTFOLIO,1h,30d,11,test,2024-09-20 14:00:00,2024-10-20 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:11.338942
CopulaPairsTrading,PORTFOLIO,1h,30d,12,test,2024-10-20 14:00:00,2024-11-19 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:11.639092
CopulaPairsTrading,PORTFOLIO,1h,30d,13,test,2024-11-19 14:00:00,2024-12-19 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:15.124124
CopulaPairsTrading,PORTFOLIO,1h,30d,14,test,2024-12-19 14:00:00,2025-01-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:16.878735
CopulaPairsTrading,PORTFOLIO,1h,30d,15,test,2025-01-18 14:00:00,2025-02-17 14:00:00,-0.01237439764451483,-0.003850131312027817,0.09238077623163565,0.6666666666666666,3,0.6771260157253143,9876.256023554852,2025-10-25T13:26:17.854079
CopulaPairsTrading,PORTFOLIO,1h,30d,16,test,2025-02-17 14:00:00,2025-03-19 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:17.913973
CopulaPairsTrading,PORTFOLIO,1h,30d,17,test,2025-03-19 14:00:00,2025-04-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:17.970285
CopulaPairsTrading,PORTFOLIO,1h,30d,18,test,2025-04-18 14:00:00,2025-05-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:23.044268
CopulaPairsTrading,PORTFOLIO,1h,30d,19,test,2025-05-18 14:00:00,2025-06-17 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:23.102450
CopulaPairsTrading,PORTFOLIO,1h,30d,20,test,2025-06-17 14:00:00,2025-07-17 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:23.155739
CopulaPairsTrading,PORTFOLIO,1h,30d,21,test,2025-07-17 14:00:00,2025-08-16 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:23.343732
CopulaPairsTrading,PORTFOLIO,1h,30d,22,test,2025-08-16 14:00:00,2025-09-15 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:28.280103
CopulaPairsTrading,PORTFOLIO,1h,90d,0,train,2022-10-26 14:00:00,2023-01-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:52.712898
CopulaPairsTrading,PORTFOLIO,1h,90d,1,train,2023-01-24 14:00:00,2023-04-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:53.452727
CopulaPairsTrading,PORTFOLIO,1h,90d,2,train,2023-04-24 14:00:00,2023-07-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:54.012828
CopulaPairsTrading,PORTFOLIO,1h,90d,3,train,2023-07-23 14:00:00,2023-10-21 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:26:55.188471
CopulaPairsTrading,PORTFOLIO,1h,90d,0,test,2023-10-26 14:00:00,2024-01-24 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:27:18.705162
CopulaPairsTrading,PORTFOLIO,1h,90d,1,test,2024-01-24 14:00:00,2024-04-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:27:25.568862
CopulaPairsTrading,PORTFOLIO,1h,90d,2,test,2024-04-23 14:00:00,2024-07-22 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:27:25.618963
CopulaPairsTrading,PORTFOLIO,1h,90d,3,test,2024-07-22 14:00:00,2024-10-20 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:27:27.284559
CopulaPairsTrading,PORTFOLIO,1h,90d,4,test,2024-10-20 14:00:00,2025-01-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:27:46.695739
CopulaPairsTrading,PORTFOLIO,1h,90d,5,test,2025-01-18 14:00:00,2025-04-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:27:54.975448
CopulaPairsTrading,PORTFOLIO,1h,90d,6,test,2025-04-18 14:00:00,2025-07-17 14:00:00,0.03429309749257518,0.008564435057819626,0.09379621867519583,0.5714285714285714,7,1.6314206553240056,10342.930974925752,2025-10-25T13:28:01.626512
CopulaPairsTrading,PORTFOLIO,1h,180d,0,train,2022-10-26 14:00:00,2023-04-24 14:00:00,-0.013033661919170846,0.0003774114929703578,0.23590619900397658,0.2727272727272727,11,0.9612899426045937,9869.663380808292,2025-10-25T13:28:41.614022
CopulaPairsTrading,PORTFOLIO,1h,180d,1,train,2023-04-24 14:00:00,2023-10-21 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:28:55.138734
CopulaPairsTrading,PORTFOLIO,1h,180d,0,test,2023-10-26 14:00:00,2024-04-23 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:28:57.340120
CopulaPairsTrading,PORTFOLIO,1h,180d,1,test,2024-04-23 14:00:00,2024-10-20 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:29:01.804811
CopulaPairsTrading,PORTFOLIO,1h,180d,2,test,2024-10-20 14:00:00,2025-04-18 14:00:00,0.0,0.0,0.0,0.0,0,0.0,10000.0,2025-10-25T13:29:02.493037
