timestamp,total_value,max_deviation,weights_before
2025-03-05 17:00:00,11422.538901562173,0.10037582720976301,"{'BTC/USDT': np.float64(0.500375827209763), 'ETH/USDT': np.float64(0.23560392888931111), 'SOL/USDT': np.float64(0.12864927121617048), 'BNB/USDT': np.float64(0.1353709726847555)}"
2025-08-13 03:00:00,18133.703074076842,0.10009876089583847,"{'BTC/USDT': np.float64(0.33566369094602666), 'ETH/USDT': np.float64(0.40009876089583846), 'SOL/USDT': np.float64(0.13099645375652366), 'BNB/USDT': np.float64(0.13324109440161128)}"
