event_time,sent.proxy_sentiment_score,sent.proxy_sentiment_vol,sent.proxy_fear_greed
2017-08-20 09:00:00+00:00,0.0024589653140841272,5.025103005461112,0.001075401525597246
2017-08-20 10:00:00+00:00,0.0020198914596996262,5.021744983323292,0.0012716018832116614
2017-08-20 11:00:00+00:00,-0.0004176860764515215,6.9596405618505495,0.0014557627657270135
2017-08-20 12:00:00+00:00,-0.0002579926481672083,6.973312872282389,0.0012519598168224677
2017-08-20 13:00:00+00:00,-0.003726914594450681,7.155641491160545,0.001078329929426776
2017-08-20 14:00:00+00:00,-0.0035319812118155824,7.160316636655215,0.0008490572994652746
2017-08-20 15:00:00+00:00,-0.0011810133549944684,8.397149483124947,0.0009587818351105528
2017-08-20 16:00:00+00:00,-0.0004149892146742921,8.549999547017197,0.0009361304987284392
2017-08-20 17:00:00+00:00,0.0009293763450221038,6.2184578886179604,0.000847369795383115
2017-08-20 18:00:00+00:00,0.0018823667688684376,6.139160100725531,0.0009378178317248584
2017-08-20 19:00:00+00:00,0.004115502133297792,6.084202633605414,0.0010450543184810244
2017-08-20 20:00:00+00:00,0.001815899852394535,6.091161474518608,0.0010611303643433014
2017-08-20 21:00:00+00:00,0.0010140536999636944,0.4942528357456252,0.0009259064731210048
2017-08-20 22:00:00+00:00,0.001555453237507794,0.4904765268441375,0.0007500370765536898
2017-08-20 23:00:00+00:00,-0.0016902483402737774,0.3824615112158675,0.00048644747535658606
2017-08-21 00:00:00+00:00,-0.0018250735601992862,0.4061211303770163,0.00040923228194262364
2017-08-21 01:00:00+00:00,-0.0027828206281552137,0.40563721777582223,0.0002808778940987722
2017-08-21 02:00:00+00:00,-0.002432271666728547,0.4057226481509469,9.517640733690806e-05
2017-08-21 03:00:00+00:00,-0.0026004282172551094,0.3695620340424511,-4.98864617850421e-05
2017-08-21 04:00:00+00:00,-0.002590060605738298,0.3987620170768588,-7.970026496045375e-05
2017-08-21 05:00:00+00:00,-0.0028093447534510894,0.3520648358777887,-0.00016006646806584576
2017-08-21 06:00:00+00:00,-0.005114463293943994,0.3283210745698994,-0.0004235016995660044
2017-08-21 07:00:00+00:00,-0.0020207548517873763,0.35639127794345205,-0.0006323559527836564
2017-08-21 08:00:00+00:00,-0.0017261552461884655,0.3584218277200012,-0.0008054453938932
2017-08-21 09:00:00+00:00,-0.00036634734224124294,0.5354464844740354,-0.0009231667545734238
2017-08-21 10:00:00+00:00,-0.0006022959227000765,0.552805149093916,-0.0010324245621734114
2017-08-21 11:00:00+00:00,0.0003123682232958891,0.9570136107287053,-0.0010020056330172693
2017-08-21 12:00:00+00:00,0.0007631998006725574,1.0065661098498886,-0.0009594559476489457
2017-08-21 13:00:00+00:00,-0.003796781862880868,1.3525938750598274,-0.0009623670838335369
2017-08-21 14:00:00+00:00,-0.001905386664604658,1.4357584972265076,-0.0008945923110330817
2017-08-21 15:00:00+00:00,-0.0020904625330968782,1.3089945352627008,-0.0009324860267873487
2017-08-21 16:00:00+00:00,-0.0023751479903768766,1.3277274175230565,-0.0010141593091082897
2017-08-21 17:00:00+00:00,-0.00025714412450794644,1.1507360291095283,-0.001063597662005375
2017-08-21 18:00:00+00:00,-0.003341722133469597,1.1172256368541853,-0.0012812680329361266
2017-08-21 19:00:00+00:00,0.003283403202517613,0.6008573234390413,-0.0013159388217186341
2017-08-21 20:00:00+00:00,0.0016109418381555218,1.2594645780366465,-0.0013244787389785932
2017-08-21 21:00:00+00:00,0.0008215003135500868,1.2380125339828012,-0.0013325017967458265
2017-08-21 22:00:00+00:00,0.0006118837366895039,1.3058749517447032,-0.0013718171926132554
2017-08-21 23:00:00+00:00,0.00010824328879638356,1.3206724622850396,-0.0012968800414019986
2017-08-22 00:00:00+00:00,-0.0052289433959669855,2.0170054321246407,-0.001438707951225653
2017-08-22 01:00:00+00:00,-0.013790602373115135,2.1506055877000754,-0.0018973655239323164
2017-08-22 02:00:00+00:00,-0.006951559072355451,2.022641305637359,-0.0020856691658334373
2017-08-22 03:00:00+00:00,-0.00699651567555896,2.0281138056235766,-0.0022688394765960976
2017-08-22 04:00:00+00:00,-0.02268207566602576,1.9601539475667424,-0.003106006770774742
2017-08-22 05:00:00+00:00,-0.01563920454233586,1.9697207008018913,-0.0036405842619782742
2017-08-22 06:00:00+00:00,0.001827919298462155,1.5149081061395875,-0.003351318320628018
2017-08-22 07:00:00+00:00,0.005570083691660972,1.4586573415280628,-0.00303503338131767
2017-08-22 08:00:00+00:00,-0.001359544175316289,1.4044084497175693,-0.003019757920031329
2017-08-22 09:00:00+00:00,0.0029545900970820624,1.4110219544326372,-0.002881385526726191
2017-08-22 10:00:00+00:00,0.015976026549993545,1.4584241019828272,-0.0021906220903639573
2017-08-22 11:00:00+00:00,0.010939542446168219,1.4177551657297784,-0.0017478231644109433
2017-08-22 12:00:00+00:00,0.0057624850608383365,0.5578439155366841,-0.001539519611904036
2017-08-22 13:00:00+00:00,0.005426504287448193,0.6144402878959875,-0.001155216022306992
2017-08-22 14:00:00+00:00,0.0025402497916585296,0.6029178353325847,-0.0009699811699626924
2017-08-22 15:00:00+00:00,-0.0019114457985929256,0.4319354044676649,-0.0009625221393583611
2017-08-22 16:00:00+00:00,0.002726793657200651,0.4241392115532435,-0.000749941237375964
2017-08-22 17:00:00+00:00,0.0033412630888888426,0.43272042365813285,-0.0006000076034844312
2017-08-22 18:00:00+00:00,0.004689371131303725,0.36708697056540823,-0.00026537871745220933
2017-08-22 19:00:00+00:00,0.0027878087493481787,0.3134673157640607,-0.00028602848633426915
2017-08-22 20:00:00+00:00,0.0048459712453897685,0.27731747187275596,-0.00015123559436617555
2017-08-22 21:00:00+00:00,0.0038731099880251287,0.2134956148934903,-2.408519126304879e-05
2017-08-22 22:00:00+00:00,0.0041530364068076975,0.30652437645945096,0.00012346283665854262
2017-08-22 23:00:00+00:00,0.004149918704927702,0.30883889084864946,0.00029186597899734753
2017-08-23 00:00:00+00:00,-0.0002741222282044246,0.35823009020820784,0.0004983168609874542
2017-08-23 01:00:00+00:00,0.004821920915110023,0.5235921902121474,0.0012738386646635024
2017-08-23 02:00:00+00:00,0.005161996308093331,0.515411334512992,0.0017785701388488683
2017-08-23 03:00:00+00:00,0.0064163466433802925,0.4788266916251273,0.002337439402138004
2017-08-23 04:00:00+00:00,0.003396512664055218,0.4756951183080452,0.003424047249224711
2017-08-23 05:00:00+00:00,0.000572419029610823,0.4720620203123223,0.004099531564722489
2017-08-23 06:00:00+00:00,0.0018402733030846163,0.4166929772717498,0.004100046314915092
2017-08-23 07:00:00+00:00,-0.001011757763719386,0.08451636967722478,0.0038258029209409104
2017-08-23 08:00:00+00:00,0.0016590879715952152,0.09651691475873259,0.003951579260395557
2017-08-23 09:00:00+00:00,0.004175470822147735,0.10238206063867725,0.004002449290606626
2017-08-23 10:00:00+00:00,0.005846097598332711,0.18979027710357368,0.003580368917620758
2017-08-23 11:00:00+00:00,0.007480662133201366,0.25080259881759553,0.0034362489045804724
2017-08-23 12:00:00+00:00,0.005500443024155792,0.435487952522361,0.0034253304863853667
2017-08-23 13:00:00+00:00,0.005524569819755336,0.4278371587853831,0.003429416550231498
2017-08-23 14:00:00+00:00,0.0020510941160845433,0.4737486953222751,0.003409035063749248
2017-08-23 15:00:00+00:00,-0.0002260685916138927,0.5265068272923827,0.003479259114040041
2017-08-23 16:00:00+00:00,-0.0006979889596645158,0.5838373378211783,0.003336559838337326
2017-08-23 17:00:00+00:00,-0.002823372792273867,0.6598955072642857,0.0030797000099555463
2017-08-23 18:00:00+00:00,-0.0028620786665544684,0.5674844355498455,0.0027650562683781215
2017-08-23 19:00:00+00:00,-0.003734970149785318,0.5495140386699631,0.002493273814247559
2017-08-23 20:00:00+00:00,-0.002216710684795046,0.5523870405770462,0.0021989954004898588
2017-08-23 21:00:00+00:00,-0.004286404465078201,0.5117288724006293,0.001859015631610553
2017-08-23 22:00:00+00:00,-0.0038157007971052668,0.2748878743605766,0.0015269849147808462
2017-08-23 23:00:00+00:00,-0.00209102684683408,0.3234187160160831,0.001266945516790772
2017-08-24 00:00:00+00:00,-0.0004866411949615383,0.3384774719710536,0.0012580905598425591
2017-08-24 01:00:00+00:00,0.0009710962998996467,0.33851456738881675,0.0010976395342087934
2017-08-24 02:00:00+00:00,0.0005554186912220168,0.31023939167883186,0.0009056988001724886
2017-08-24 03:00:00+00:00,0.0009649632582042766,0.3319415606710482,0.0006785578257901547
2017-08-24 04:00:00+00:00,-4.97532750454166e-06,0.2905066651147191,0.0005368291594751647
2017-08-24 05:00:00+00:00,0.0007363987935844474,0.1783413513836051,0.0005436616496407323
2017-08-24 06:00:00+00:00,0.00010174552228547906,0.142003775684754,0.000471222992107435
2017-08-24 07:00:00+00:00,0.0005043255721225067,0.1469182770882227,0.0005343931311008472
2017-08-24 08:00:00+00:00,0.002739362537044987,0.138846648225864,0.000579404571327921
2017-08-24 09:00:00+00:00,0.002090639555884307,0.12252209652231867,0.0004925366019002782
2017-08-24 10:00:00+00:00,0.002433375787942208,0.293285202526386,0.00035033985980067393
2017-08-24 11:00:00+00:00,0.002818534805133962,0.3864602230807073,0.00015608455446453209
2017-08-24 12:00:00+00:00,0.0007376803706337828,0.39253959895906915,-4.2363889432218286e-05
2017-08-24 13:00:00+00:00,0.00021031925718488034,0.39810966431502853,-0.00026379099620598724
2017-08-24 14:00:00+00:00,0.0008729517903145837,0.4060616248303613,-0.0003128802597797356
2017-08-24 15:00:00+00:00,0.002300928967918614,0.490000347545302,-0.00020758869479921448
2017-08-24 16:00:00+00:00,0.0016656559191194724,0.38040750006855606,-0.00010910349151654828
2017-08-24 17:00:00+00:00,-0.0005136785201900936,0.3162925878558207,-1.2866230179724402e-05
2017-08-24 18:00:00+00:00,0.002819587313963423,0.31324526958286825,0.00022386985234185443
2017-08-24 19:00:00+00:00,0.0023498842845707246,0.29820522297345287,0.00047740545377335616
2017-08-24 20:00:00+00:00,-0.00107816959626252,0.23968601481274626,0.0005248446657955448
2017-08-24 21:00:00+00:00,-0.0005811100579362072,0.11631961075743522,0.0006792319327597945
2017-08-24 22:00:00+00:00,0.0044186970203465665,0.12095177480015486,0.0010223318418202875
2017-08-24 23:00:00+00:00,0.005085472916160849,0.15261121884553852,0.0013213526652784094
2017-08-25 00:00:00+00:00,0.005709825838301097,0.19122576689619786,0.001579538791664353
2017-08-25 01:00:00+00:00,0.004645134877961273,0.23382203162198104,0.0017326237324169205
2017-08-25 02:00:00+00:00,0.00671821333156597,0.2539122200155048,0.001989406842431252
2017-08-25 03:00:00+00:00,0.004233021007001588,0.25423718639543297,0.0021255759152978065
2017-08-25 04:00:00+00:00,-0.0005866833825689532,0.24480197965329398,0.002101338079670123
2017-08-25 05:00:00+00:00,-0.0013205189436876392,0.2757302741749766,0.0020156331739504523
2017-08-25 06:00:00+00:00,-0.002406896766234882,0.4254910369294879,0.0019111064119287707
2017-08-25 07:00:00+00:00,-0.00012958346150683994,0.4371496874034629,0.001884693535527548
2017-08-25 08:00:00+00:00,-0.001188395680355614,0.4228753036377717,0.0017210369431358563
2017-08-25 09:00:00+00:00,0.0012369184199115997,0.46086348773317787,0.0016854652291369936
2017-08-25 10:00:00+00:00,0.00017345824021460418,0.47381188589444323,0.0015913019979816765
2017-08-25 11:00:00+00:00,0.0031143529208260503,0.511854776451683,0.0016036277528021804
2017-08-25 12:00:00+00:00,0.00029918287614886613,1.3952745730395149,0.0015853570238653087
2017-08-25 13:00:00+00:00,-0.000629444284111084,1.470227090728584,0.0015503668763113103
2017-08-25 14:00:00+00:00,-0.0010220521767189867,1.5166245083443923,0.0014714083776849116
2017-08-25 15:00:00+00:00,0.001960824562000122,1.4711035168041569,0.001457237360771641
2017-08-25 16:00:00+00:00,0.0051287684234445075,1.5049529762938716,0.0016015337151185172
2017-08-25 17:00:00+00:00,0.0016293937017314668,1.5292957899492876,0.001690828391031916
2017-08-25 18:00:00+00:00,0.0053844399569672645,0.6446106332131848,0.0017976972511570758
2017-08-25 19:00:00+00:00,-3.40286667902349e-05,0.5596737199919812,0.0016983675448503691
2017-08-25 20:00:00+00:00,-0.0005714210036413814,0.5143448548677929,0.0017194820695429168
2017-08-25 21:00:00+00:00,-0.003925978273607078,0.2148691883390359,0.0015801125605566305
2017-08-25 22:00:00+00:00,-0.005375439194403087,0.21171422825425926,0.001172023551608728
2017-08-25 23:00:00+00:00,-0.004568169922309869,0.22459387665638816,0.0007697884333391149
2017-08-26 00:00:00+00:00,-0.0063396187214757775,0.24404108517111275,0.0002677282433484118
2017-08-26 01:00:00+00:00,-0.0008936885279523521,0.24511366894350659,3.694393476867743e-05
2017-08-26 02:00:00+00:00,-0.0007844573545564929,1.073258323449247,-0.00027566734381975853
2017-08-26 03:00:00+00:00,0.00035683354545349805,1.0528747167069108,-0.0004371751547175955
2017-08-26 04:00:00+00:00,-0.00020196157103469226,1.1788792100423717,-0.0004211450792370013
2017-08-26 05:00:00+00:00,0.0005918826782731664,12.153809629622986,-0.0003414616783219678
2017-08-26 06:00:00+00:00,0.0015086365803861912,12.15342101227028,-0.00017831445554608973
2017-08-26 07:00:00+00:00,0.0013918414390640677,12.203997312040748,-0.00011492175135563528
2017-08-26 08:00:00+00:00,0.002090565373082128,12.372438442990099,2.1701625870937316e-05
2017-08-26 09:00:00+00:00,-0.0008865414968984298,12.232881548285356,-6.677587066281391e-05
2017-08-26 10:00:00+00:00,-0.00018632035801759614,12.189301065050334,-8.176664558915558e-05
2017-08-26 11:00:00+00:00,-0.00025980072315108976,3.4671619593652383,-0.00022235638075486974
2017-08-26 12:00:00+00:00,-0.002927683206985702,3.415766835414333,-0.00035680913421881014
2017-08-26 13:00:00+00:00,-0.0022243339923333862,3.3781120900178823,-0.000423262872061406
2017-08-26 14:00:00+00:00,-0.0017507569330162214,3.4016731829041955,-0.0004536255702404575
2017-08-26 15:00:00+00:00,1.9068616584535143e-05,0.6598096858752734,-0.0005345320679661069
2017-08-26 16:00:00+00:00,-0.001033199305922013,0.6996171817131938,-0.0007912807233563787
2017-08-26 17:00:00+00:00,-0.0012959570530854392,0.5585510395322143,-0.0009131703381404164
2017-08-26 18:00:00+00:00,0.001101124098386308,0.5790323054236063,-0.0010916418322479563
2017-08-26 19:00:00+00:00,0.0012373504143207703,1.3400069091251083,-0.001038667703868331
2017-08-26 20:00:00+00:00,0.002318053603688438,1.336686638127404,-0.0009182729285629218
2017-08-26 21:00:00+00:00,0.0015260205937423683,1.340553702842638,-0.0006911063090900282
2017-08-26 22:00:00+00:00,0.0013379628798970884,1.3525245237780432,-0.00041138122266085427
2017-08-26 23:00:00+00:00,0.003210288188537136,1.344702778927349,-8.727880137556245e-05
2017-08-27 00:00:00+00:00,0.003188196580391619,1.341338023032839,0.0003097135028689124
2017-08-27 01:00:00+00:00,0.0033178447521474883,0.6203597616275264,0.0004851940562064057
2017-08-27 02:00:00+00:00,0.0013365575708795447,0.6061145887275738,0.000573569678099574
2017-08-27 03:00:00+00:00,6.010859987104489e-05,0.613681834187798,0.0005612061387003051
2017-08-27 04:00:00+00:00,0.001105824261112942,0.5889085287464596,0.0006156972150397898
2017-08-27 05:00:00+00:00,-0.0006333853564485237,0.5855860285519221,0.0005646443802597194
2017-08-27 06:00:00+00:00,-0.0014865002897361441,0.2575650844883083,0.0004398470106712888
2017-08-27 07:00:00+00:00,-0.002496667389762767,0.2846570073127421,0.00027782580947017073
2017-08-27 08:00:00+00:00,-0.002521693912291567,0.43234590981607446,8.564833924626674e-05
2017-08-27 09:00:00+00:00,0.00023107604331995546,0.43665025993277634,0.00013221573675536614
2017-08-27 10:00:00+00:00,-0.0009719352221294423,0.43006572489554207,9.948178408403922e-05
2017-08-27 11:00:00+00:00,0.00011560402001492553,0.42994162481290965,0.00011512364838262317
2017-08-27 12:00:00+00:00,-0.0006201758926977127,0.4480251393482586,0.00021126978647795607
2017-08-27 13:00:00+00:00,-3.526452980286606e-05,0.4068825756711304,0.0003024810140833944
2017-08-27 14:00:00+00:00,0.00039744610513571993,0.252387019737228,0.000391989474006392
2017-08-27 15:00:00+00:00,0.00016927070809826436,0.32520527791505,0.00039824789448613063
2017-08-27 16:00:00+00:00,0.0001344935458075791,0.3951975504204795,0.000446901763308197
2017-08-27 17:00:00+00:00,0.0006509943183269917,0.5425491957168398,0.0005280247371170483
2017-08-27 18:00:00+00:00,0.002694582947897317,0.6484382515750097,0.0005944188558466737
2017-08-27 19:00:00+00:00,0.002150614982686446,2.153198076741158,0.0006324715461952436
2017-08-27 20:00:00+00:00,0.0012767829326285802,2.101391448762793,0.0005890852682344162
2017-08-27 21:00:00+00:00,0.0017406315336435478,2.175145625747724,0.0005980273907302986
2017-08-27 22:00:00+00:00,0.0003812756168346902,2.23103517161672,0.000558165421436032
2017-08-27 23:00:00+00:00,-0.001133628696701805,2.2287016413632075,0.0003771688845510762
2017-08-28 00:00:00+00:00,-0.0033000460589333778,2.122128416860577,0.00010682544124586796
2017-08-28 01:00:00+00:00,-0.003384114995461318,0.4766511419056952,-0.00017242288157116566
2017-08-28 02:00:00+00:00,-0.0019084110524800375,0.5677224013242065,-0.0003076299075444816
2017-08-28 03:00:00+00:00,-0.005026079387887572,0.5398775975665333,-0.0005195544070344239
2017-08-28 04:00:00+00:00,-0.003420860604453161,1.3922909992108523,-0.0007081662764330116
2017-08-28 05:00:00+00:00,-0.005508441080325314,1.4634891913001267,-0.0009112935982612112
2017-08-28 06:00:00+00:00,-0.002353007351957981,1.4870502755654278,-0.0009473980591871211
2017-08-28 07:00:00+00:00,-0.0006555919415752731,1.4826944515404186,-0.0008706865821793088
2017-08-28 08:00:00+00:00,-0.0015979179526236138,1.391552501961605,-0.000832195917193144
2017-08-28 09:00:00+00:00,-0.00044640953931938493,1.4196090662163088,-0.0008604244831364499
2017-08-28 10:00:00+00:00,0.0025542964675187942,0.547350019145526,-0.00071349816273444
2017-08-28 11:00:00+00:00,0.005510054113838962,0.4785028952451496,-0.0004887294088251052
2017-08-28 12:00:00+00:00,0.002346767964910642,0.4798311332856378,-0.00036510674809142374
2017-08-28 13:00:00+00:00,0.0033424557589686508,0.5367017017454763,-0.00022436840272594395
2017-08-28 14:00:00+00:00,0.0015601423667707854,0.5624537021801139,-0.00017592272515781621
2017-08-28 15:00:00+00:00,0.001886095395821093,0.5348661508741672,-0.000104388363169365
2017-08-28 16:00:00+00:00,0.0012850054054960498,0.37624468983935083,-5.645036901567873e-05
2017-08-28 17:00:00+00:00,0.0006936236832873847,0.5047017990731902,-5.467414547566235e-05
2017-08-28 18:00:00+00:00,0.0013155727669134087,0.5602758619376286,-0.00011213290301665851
2017-08-28 19:00:00+00:00,-0.0009475838218965619,0.5215768646022029,-0.00024122451987428387
2017-08-28 20:00:00+00:00,0.0008389324415958485,0.5127484131347053,-0.000259468290333981
2017-08-28 21:00:00+00:00,0.0022560400344689424,0.563045981207593,-0.00023799293613292286
2017-08-28 22:00:00+00:00,0.0011834845515225993,0.5309003476159647,-0.00020456756385426003
2017-08-28 23:00:00+00:00,0.002383169226168306,0.4278577656280906,-5.8034317068005417e-05
2017-08-29 00:00:00+00:00,0.0014292100722298473,0.3652562274131478,0.00013901802173046232
2017-08-29 01:00:00+00:00,0.0010871643040550512,0.3548722466331283,0.0003253213258769777
2017-08-29 02:00:00+00:00,0.0001107967557768171,0.29676562242521937,0.0004094549845543467
2017-08-29 03:00:00+00:00,0.0017779201630457504,0.21970474185906186,0.0006929549658432351
2017-08-29 04:00:00+00:00,0.000410556419745578,0.24560055232150188,0.0008525973418515158
2017-08-29 05:00:00+00:00,-0.001111483709946015,0.22758846211538059,0.0010358038989506534
2017-08-29 06:00:00+00:00,0.0005505253107732089,0.1673341224184805,0.001156784426564453
2017-08-29 07:00:00+00:00,-0.0007593022623698283,0.1843439577701153,0.001152463163198013
2017-08-29 08:00:00+00:00,0.0014773860777289594,0.2515550495386648,0.0012806008311293702
2017-08-29 09:00:00+00:00,-0.0003558098242544272,0.24644126928108626,0.0012843758192570768
2017-08-29 10:00:00+00:00,-0.0006130300459390078,0.3598859322616994,0.001152403881196335
2017-08-29 11:00:00+00:00,0.0004611587832095883,0.5190432877288547,0.0009420332424201111
2017-08-29 12:00:00+00:00,0.0017244688218807092,0.6480103786557838,0.0009161041114605306
2017-08-29 13:00:00+00:00,0.009530648993753757,0.6647490569141822,0.0011739454962432436
2017-08-29 14:00:00+00:00,0.007383908091353216,0.6791075547671235,0.0014166024014341779
2017-08-29 15:00:00+00:00,0.007698809037472369,0.7275763473811194,0.0016587988031696482
2017-08-29 16:00:00+00:00,0.0060727270996402405,0.623688110201528,0.0018582872070923226
2017-08-29 17:00:00+00:00,0.007153567317029652,0.5699765253958663,0.002127451525164917
2017-08-29 18:00:00+00:00,0.00495131831976688,0.4306162300524013,0.0022789409232004784
2017-08-29 19:00:00+00:00,-0.0008537834228738994,0.44341287202380947,0.0022828492731597557
2017-08-29 20:00:00+00:00,0.0011927239309453646,0.4852586448600685,0.002297590585215986
2017-08-29 21:00:00+00:00,0.0018150338762824754,0.5282276953270866,0.0022792153286248827
2017-08-29 22:00:00+00:00,0.0032488978608372077,0.6455340388389293,0.0023652742165129917
2017-08-29 23:00:00+00:00,0.0011786377478881598,0.7337680382015119,0.0023150854049179856
2017-08-30 00:00:00+00:00,0.0014257818191133105,1.1132339727638898,0.00231494256103813
