timestamp,strategy,symbol,timeframe,sharpe,total_return,max_drawdown,win_rate
2025-10-18 14:13:56.640749+00:00,SMA_Crossover,BTC/USDT,1h,3.302064575347981,0.0518022669741847,0.0468889145256631,1.0
2025-10-18 14:13:57.844872+00:00,SMA_Crossover,BTC/USDT,1h,1.4568075805936642,0.1574564519905558,0.1226109426604626,0.4615384615384615
2025-10-18 14:13:57.929747+00:00,SMA_Crossover,BTC/USDT,1h,0.302378983092925,0.009827154902657,0.0865530678603702,0.2857142857142857
2025-10-18 14:13:58.244914+00:00,RSI_MeanReversion,BTC/USDT,1h,-7.280534181151532,-0.128344350141201,0.1340281102561843,0.0
2025-10-18 14:13:58.864919+00:00,SMA_Crossover,BTC/USDT,1h,0.702366568790424,0.1873680415407589,0.3185078619009882,0.3125
2025-10-18 14:13:58.925240+00:00,RSI_MeanReversion,BTC/USDT,1h,-2.400338018418344,-0.1433668730908368,0.1687545833520394,0.1666666666666666
2025-10-18 14:13:59.814058+00:00,RSI_MeanReversion,BTC/USDT,1h,-0.1018037297147064,-0.0230864410525733,0.1687545833520365,0.5333333333333333
2025-10-18 14:14:01.476531+00:00,RSI_MeanReversion,BTC/USDT,1h,0.4466101664237006,0.0936708346930872,0.1798151862536582,0.5161290322580645
2025-10-18 14:14:02.608706+00:00,SMA_Crossover,BTC/USDT,1h,1.1471168988034632,0.900080243699299,0.3185078619009872,0.3571428571428571
2025-10-18 14:14:05.164197+00:00,MACD_Momentum,BTC/USDT,1h,-6.329389096168726,-0.0973380626207037,0.0973380626207028,0.2692307692307692
2025-10-18 14:14:05.506031+00:00,RSI_MeanReversion,BTC/USDT,1h,0.4910392308158604,0.2408922825091771,0.2976053183232244,0.5714285714285714
2025-10-18 14:14:06.378895+00:00,MACD_Momentum,BTC/USDT,1h,-6.846266349079704,-0.3058119014769908,0.3066326850507141,0.2352941176470588
2025-10-18 14:14:07.323300+00:00,MACD_Momentum,BTC/USDT,1h,-3.951561798479628,-0.365132962401677,0.412052968713187,0.2634730538922156
2025-10-18 14:14:08.030204+00:00,SMA_Crossover,BTC/USDT,1h,1.1328853134363133,1.5425820492404527,0.3185078619009939,0.3295454545454545
2025-10-18 14:14:09.293698+00:00,RSI_MeanReversion,BTC/USDT,1h,0.2018866633340199,0.0431281609958143,0.2976053183232269,0.5833333333333334
2025-10-18 14:14:09.729316+00:00,BollingerBreakout,BTC/USDT,1h,0.4203129819554057,0.0051823952617005,0.0522088142231733,0.2857142857142857
2025-10-18 14:14:10.061591+00:00,MACD_Momentum,BTC/USDT,1h,-2.463626245630965,-0.5540717441826828,0.6084060397624629,0.2927536231884058
2025-10-18 14:14:11.012907+00:00,BollingerBreakout,BTC/USDT,1h,-2.816461853856488,-0.1380788437936063,0.1908481653472067,0.2608695652173913
2025-10-18 14:14:12.312780+00:00,BollingerBreakout,BTC/USDT,1h,-0.4274918714574149,-0.0598272509921042,0.2283009028061452,0.3043478260869565
2025-10-18 14:14:15.544635+00:00,BollingerBreakout,BTC/USDT,1h,0.0267214203777278,-0.0335352964854835,0.3221990169552096,0.3404255319148936
2025-10-18 14:14:15.603648+00:00,MACD_Momentum,BTC/USDT,1h,-1.564444982736397,-0.6773917959998836,0.7422916520042203,0.3158682634730539
2025-10-18 14:14:16.115251+00:00,TripleEMA,BTC/USDT,1h,3.581334820021354,0.0557580156169533,0.0387832564238608,0.3333333333333333
2025-10-18 14:14:17.243332+00:00,TripleEMA,BTC/USDT,1h,-1.5036841505203502,-0.0727202102178522,0.1465224083356727,0.2
2025-10-18 14:14:19.096398+00:00,TripleEMA,BTC/USDT,1h,0.1279076552948961,0.0017424960806671,0.1880754000323262,0.28125
2025-10-18 14:14:19.308461+00:00,MACD_Momentum,BTC/USDT,1h,-1.8505094705781688,-0.8562781435617725,0.857987535040829,0.3015075376884422
2025-10-18 14:14:20.431755+00:00,BollingerBreakout,BTC/USDT,1h,0.3847515491275012,0.1530585112680668,0.334123991890539,0.3556701030927835
2025-10-18 14:14:22.532128+00:00,TripleEMA,BTC/USDT,1h,0.5940893804128518,0.1481868713593488,0.2854811043238456,0.3392857142857143
2025-10-18 14:14:22.916316+00:00,Supertrend_ATR,BTC/USDT,1h,-1.835080122331182,-0.0294756783604831,0.0776093196497985,0.2222222222222222
2025-10-18 14:14:23.619040+00:00,Supertrend_ATR,BTC/USDT,1h,-3.570740425072415,-0.1623274122526341,0.1914850236825672,0.2413793103448276
2025-10-18 14:14:25.172872+00:00,Supertrend_ATR,BTC/USDT,1h,0.0923267828673507,-0.0028448630822975,0.2029502613726891,0.3148148148148148
2025-10-18 14:14:26.245096+00:00,TripleEMA,BTC/USDT,1h,1.191576162425003,0.962961127703436,0.2854811043238453,0.3457943925233644
2025-10-18 14:14:28.105164+00:00,Supertrend_ATR,BTC/USDT,1h,-0.4110590329545456,-0.160434806927906,0.4201499883858772,0.308411214953271
2025-10-18 14:14:28.789713+00:00,BollingerBreakout,BTC/USDT,1h,0.2147589147013243,0.0566170169518423,0.3341239918905444,0.3157894736842105
2025-10-18 14:14:29.358058+00:00,Ichimoku_Cloud,BTC/USDT,1h,-1.658741723550218,-0.0430079561408703,0.1182737086303236,0.0
2025-10-18 14:14:30.816571+00:00,Ichimoku_Cloud,BTC/USDT,1h,-0.8138202215532785,-0.0678144269472539,0.1263248822972754,0.0
2025-10-18 14:14:31.337638+00:00,TripleEMA,BTC/USDT,1h,1.073742940963346,1.3826368427222198,0.2910492032137501,0.325
2025-10-18 14:14:32.311368+00:00,Supertrend_ATR,BTC/USDT,1h,0.0491309581503159,-0.0659532301198301,0.4201499883858798,0.3316582914572864
2025-10-18 14:14:33.186220+00:00,Ichimoku_Cloud,BTC/USDT,1h,1.8109749193693847,0.2939198428322106,0.128123741531522,1.0
2025-10-18 14:14:36.282955+00:00,Ichimoku_Cloud,BTC/USDT,1h,1.407549004551152,0.6853139622189368,0.2999750298123669,1.0
2025-10-18 14:14:36.729357+00:00,VWAP_MeanReversion,BTC/USDT,1h,-7.280534181151532,-0.128344350141201,0.1340281102561843,0.0
2025-10-18 14:14:37.326029+00:00,Supertrend_ATR,BTC/USDT,1h,0.3102677899488955,0.1552250581885404,0.4201499883858861,0.3206896551724137
2025-10-18 14:14:38.083909+00:00,VWAP_MeanReversion,BTC/USDT,1h,-2.236691844640012,-0.1344367634029669,0.1626026910723268,0.1666666666666666
2025-10-18 14:14:39.621808+00:00,VWAP_MeanReversion,BTC/USDT,1h,-0.0477618146153656,-0.0178636336094783,0.1626026910723194,0.5
2025-10-18 14:14:42.035235+00:00,VWAP_MeanReversion,BTC/USDT,1h,0.1473937759730036,0.0009571430017051,0.1906213889886678,0.5185185185185185
2025-10-18 14:14:42.416209+00:00,Ichimoku_Cloud,BTC/USDT,1h,1.6295539820499154,2.709868997976313,0.3165906529034866,1.0
2025-10-18 14:14:43.582888+00:00,MultiTimeframeConfluence,BTC/USDT,1h,inf,0.0,0.0,0.0
2025-10-18 14:14:44.214813+00:00,MultiTimeframeConfluence,BTC/USDT,1h,inf,0.0,0.0,0.0
2025-10-18 14:14:45.015573+00:00,MultiTimeframeConfluence,BTC/USDT,1h,inf,0.0,0.0,0.0
2025-10-18 14:14:47.089665+00:00,MultiTimeframeConfluence,BTC/USDT,1h,-0.2418327028934928,-0.1219229841873751,0.2716469819877345,0.5
2025-10-18 14:14:48.395486+00:00,Ichimoku_Cloud,BTC/USDT,1h,1.46980510117834,4.477022187297288,0.3186834343378778,1.0
2025-10-18 14:14:48.766411+00:00,VWAP_MeanReversion,BTC/USDT,1h,0.2980171435790682,0.091955055299898,0.3097771897991448,0.5614035087719298
2025-10-18 14:14:50.733217+00:00,MultiTimeframeConfluence,BTC/USDT,1h,0.7656104808073496,0.5867962266162638,0.3080091376412774,1.0
2025-10-18 14:14:53.972005+00:00,MultiTimeframeConfluence,BTC/USDT,1h,1.3625047224272755,3.2677978870446847,0.317437496275859,1.0
2025-10-18 14:14:55.241715+00:00,VWAP_MeanReversion,BTC/USDT,1h,-0.0029285831172029,-0.1366899300057045,0.3097771897991433,0.5529411764705883
2025-10-18 14:14:58.019768+00:00,PortfolioRebalancer,Portfolio[2 assets],1h,-2.2030078350275035,-0.0775011788215935,0.162479695554331,0.5042134831460674
2025-10-18 14:14:58.697225+00:00,PortfolioRebalancer,Portfolio[3 assets],1h,1.086791180822259,0.033344830638243,0.1687056738594913,0.5168539325842697
2025-10-18 14:14:59.286281+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,-0.73359387310965,-0.0390711802394362,0.1771282150853245,0.5256410256410257
2025-10-18 14:15:00.957462+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,-3.98116726095591,-0.1613397925467818,0.2165906439731734,0.5093525179856115
2025-10-18 14:15:04.234097+00:00,PortfolioRebalancer,Portfolio[2 assets],1h,1.3241890185950869,0.130313703496528,0.1629699518574619,0.5116171003717472
2025-10-18 14:15:05.871327+00:00,PortfolioRebalancer,Portfolio[3 assets],1h,2.4917965610740214,0.2948008436880721,0.1679300412610631,0.5315985130111525
2025-10-18 14:15:06.626032+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,1.8176282352360544,0.2167746989039296,0.1834602862254514,0.5317460317460317
2025-10-18 14:15:08.882894+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,0.0618102924105262,-0.030609065884377,0.2500025910608465,0.5147540983606558
2025-10-18 14:15:16.469850+00:00,PortfolioRebalancer,Portfolio[2 assets],1h,2.759589305562963,0.8112820584797424,0.1806889001631497,0.5169294990723562
2025-10-18 14:15:17.802999+00:00,PortfolioRebalancer,Portfolio[3 assets],1h,3.1982377196418232,0.9153077719609842,0.1672440860810531,0.525974025974026
2025-10-18 14:15:18.771157+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,2.615955209728562,0.7675311674421228,0.1883204258715037,0.5276615527661552
2025-10-18 14:15:19.399038+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,1.6049114843008627,0.4325883043225229,0.247992588999758,0.5185098952270082
2025-10-18 14:15:23.115044+00:00,PortfolioRebalancer,Portfolio[2 assets],1h,1.29319583035929,0.7455820278354229,0.4900818225125086,0.5151965265082267
2025-10-18 14:15:27.321632+00:00,PortfolioRebalancer,Portfolio[3 assets],1h,1.5141911164389026,0.9127321932864688,0.4267825261534481,0.5226234003656307
2025-10-18 14:15:28.469411+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,1.251452570369071,0.747011157206638,0.4626022844924434,0.5228780599405171
2025-10-18 14:15:29.741035+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,1.5858319316505136,1.453460324924032,0.4832407518279959,0.5181453921007442
2025-10-18 14:15:32.592350+00:00,PortfolioRebalancer,Portfolio[2 assets],1h,1.4243852107174009,2.4524188693271687,0.4912158371519946,0.5154751027866605
2025-10-18 14:15:36.352004+00:00,PortfolioRebalancer,Portfolio[3 assets],1h,1.6673281865621583,3.287951528187994,0.4274382700001621,0.5231841023298309
2025-10-18 14:15:38.830768+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,1.731641470738836,4.375744762469644,0.4465090645599281,0.5236544394926295
2025-10-18 14:15:40.787011+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,1.4512813581063262,3.369995108139574,0.4775440173994081,0.5192340668762504
2025-10-18 14:15:41.923311+00:00,PortfolioRebalancer,Portfolio[2 assets],1h,1.23162357105663,3.520415314942176,0.4874395795727083,0.5126750913520097
2025-10-18 14:15:49.635084+00:00,PortfolioRebalancer,Portfolio[3 assets],1h,1.274070631397657,3.619987664918269,0.4208534591766649,0.5180800852618758
2025-10-18 14:15:55.802315+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,1.315101152056654,4.941028807108427,0.4660681670372014,0.5177061914553347
2025-10-18 14:15:58.575592+00:00,PortfolioRebalancer,Portfolio[4 assets],1h,1.1624275243614022,3.824215526079767,0.4775440173994082,0.5162826128356504
2025-10-18 14:17:02.664860+00:00,HierarchicalRiskParity,Portfolio[2 assets],1h,-0.8739943693563101,-0.0457356880724253,0.1481000946997809,0.5149253731343284
2025-10-18 14:17:05.866754+00:00,HierarchicalRiskParity,Portfolio[3 assets],1h,0.8313536968719916,0.0294858994748492,0.1537683490573091,0.5270522388059702
2025-10-18 14:17:06.781891+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,0.0505762029839115,-0.0065763436504283,0.1543867551782457,0.5329566854990584
2025-10-18 14:17:08.288720+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,-1.976875084079364,-0.1010360310694595,0.1704133021092374,0.4976303317535545
2025-10-18 14:17:15.275036+00:00,HierarchicalRiskParity,Portfolio[2 assets],1h,1.074642999950064,0.1280137309513773,0.1475203866872211,0.5154702970297029
2025-10-18 14:17:23.610008+00:00,HierarchicalRiskParity,Portfolio[3 assets],1h,1.3641607644307334,0.1660215047005329,0.1497644770758908,0.5204207920792079
2025-10-18 14:17:29.179119+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,1.0162761390120445,0.1314610121237077,0.176349179937101,0.5191290824261275
2025-10-18 14:17:30.048871+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,1.5384091522506933,0.2022372451150888,0.1544847664924144,0.5273122284295468
2025-10-18 14:17:39.110910+00:00,HierarchicalRiskParity,Portfolio[2 assets],1h,0.5518792072313911,0.1172445341101223,0.4040078172891127,0.5111248454882571
2025-10-18 14:18:00.504027+00:00,HierarchicalRiskParity,Portfolio[3 assets],1h,0.5006705581959221,0.0951325445589333,0.3553231243251634,0.5160692212608158
2025-10-18 14:18:17.143999+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,0.1690525426981062,-0.0430389768722328,0.4623374172779402,0.5121611154144075
2025-10-18 14:18:18.877048+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,0.6643456900197796,0.1600360790096974,0.3913878571313782,0.5218198700092851
2025-10-18 14:18:23.603603+00:00,HierarchicalRiskParity,Portfolio[2 assets],1h,0.6424139018743584,0.3442856721601269,0.430883483325479,0.5111280487804878
2025-10-18 14:19:08.689007+00:00,HierarchicalRiskParity,Portfolio[3 assets],1h,0.5409496364199302,0.2412095069482835,0.3924799735127205,0.5171493902439024
2025-10-18 14:19:36.240694+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,0.6251438243258374,0.3260005766830079,0.4195422050350488,0.5196796338672769
2025-10-18 14:19:37.092401+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,0.8281226929172626,0.5851235679511545,0.4000685144169704,0.5153781576738151
2025-10-18 14:19:53.328729+00:00,HierarchicalRiskParity,Portfolio[2 assets],1h,1.1103448223061767,2.5606530934052905,0.4352537819358567,0.5121802679658952
2025-10-18 14:21:12.495255+00:00,HierarchicalRiskParity,Portfolio[3 assets],1h,0.9658756839444382,1.7986862581990586,0.3894871512331711,0.5163291717417783
2025-10-18 14:22:03.627037+00:00,HierarchicalRiskParity,Portfolio[2 assets],1h,0.4269311062100862,0.3977358408201518,0.7873964016443471,0.5091878172588833
2025-10-18 14:22:12.244580+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,1.0735289834754338,2.6024996400256946,0.4300631548159794,0.515711293087031
2025-10-18 14:22:16.484678+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,1.1013132636197402,2.540676408611396,0.4101414858771711,0.5185058259081563
2025-10-18 14:22:21.203313+00:00,BlackLitterman,Portfolio[2 assets],1h,-1.3698035673197142,-0.0770906025046859,0.1639068226857317,0.5102611940298507
2025-10-18 14:22:27.965504+00:00,BlackLitterman,Portfolio[3 assets],1h,0.9905564198634907,0.0417121988755952,0.1676896030402951,0.5251865671641791
2025-10-18 14:22:35.225588+00:00,BlackLitterman,Portfolio[4 assets],1h,-0.0981106606083515,-0.0192353107776138,0.1782297822755793,0.5348399246704332
2025-10-18 14:22:43.111964+00:00,BlackLitterman,Portfolio[4 assets],1h,-2.557758375113033,-0.1585212678253661,0.2254819150826953,0.5184834123222749
2025-10-18 14:22:54.109566+00:00,BlackLitterman,Portfolio[2 assets],1h,1.52195775630356,0.2404218272698199,0.1735381963686869,0.5151608910891089
2025-10-18 14:23:10.494747+00:00,BlackLitterman,Portfolio[3 assets],1h,2.2140074734730977,0.372753688002166,0.1682136718486602,0.5244430693069307
2025-10-18 14:23:26.999502+00:00,BlackLitterman,Portfolio[4 assets],1h,1.814304420768155,0.3224083417002817,0.1786639511389963,0.5260707635009311
2025-10-18 14:23:45.127778+00:00,BlackLitterman,Portfolio[4 assets],1h,0.9445049275131704,0.1447346016596971,0.2505402606272285,0.5181959564541213
2025-10-18 14:24:05.835619+00:00,BlackLitterman,Portfolio[2 assets],1h,0.7161278504855678,0.1974705242539163,0.4588214638401259,0.5143695920889988
2025-10-18 14:24:11.855024+00:00,HierarchicalRiskParity,Portfolio[3 assets],1h,0.325283489313673,0.0680764941275581,0.7597680882195864,0.5142893401015228
2025-10-18 14:24:34.280292+00:00,BlackLitterman,Portfolio[3 assets],1h,1.0226000256210126,0.3372079944217148,0.4031589185730266,0.5193139678615575
2025-10-18 14:24:44.752240+00:00,BlackLitterman,Portfolio[4 assets],1h,0.7883617727757294,0.2378859247322559,0.4661367104461763,0.5196533580934695
2025-10-18 14:25:07.321033+00:00,BlackLitterman,Portfolio[4 assets],1h,0.2552429996139314,-0.0531985391058926,0.4807437805797454,0.5112316034082107
2025-10-18 14:25:27.675302+00:00,BlackLitterman,Portfolio[2 assets],1h,0.7283435630053022,0.4538191614555146,0.5030667092663134,0.5126524390243903
2025-10-18 14:25:54.350477+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,0.4575747094327962,0.4941996225996518,0.7757341740515353,0.5145722264534146
2025-10-18 14:26:01.824927+00:00,BlackLitterman,Portfolio[3 assets],1h,0.8724740995008503,0.6145599150010348,0.4359940824134562,0.5189024390243903
2025-10-18 14:26:05.883771+00:00,HierarchicalRiskParity,Portfolio[4 assets],1h,0.2950959121175831,-0.0766262335182224,0.7917966594770777,0.5149683873752634
2025-10-18 14:26:37.957064+00:00,BlackLitterman,Portfolio[4 assets],1h,0.7908202748788382,0.5469967071321856,0.4700831974254477,0.5169336384439359
2025-10-18 14:27:01.578881+00:00,BlackLitterman,Portfolio[4 assets],1h,1.0374427616577533,1.0443483564304246,0.4807927634490347,0.5136228344653896
2025-10-18 14:27:21.818222+00:00,BlackLitterman,Portfolio[2 assets],1h,1.2021856512739648,3.324555175594679,0.5029078227000864,0.5121422046285018
2025-10-18 14:27:43.440503+00:00,BlackLitterman,Portfolio[3 assets],1h,1.242829085006672,3.439297682129659,0.4363142682491713,0.5180420219244823
2025-10-18 14:28:51.670029+00:00,BlackLitterman,Portfolio[4 assets],1h,1.2759438811310628,4.555487690285546,0.4703344060927057,0.5174015688066408
2025-10-18 14:29:10.066222+00:00,BlackLitterman,Portfolio[4 assets],1h,1.1037191044182175,3.3640813259018367,0.4798369158095204,0.515711293087031
2025-10-18 14:29:29.535618+00:00,BlackLitterman,Portfolio[2 assets],1h,0.5461555045987392,0.9150723037819553,0.7771752242049013,0.5096192893401015
2025-10-18 14:29:34.070143+00:00,RiskParity,Portfolio[2 assets],1h,-1.322035977602978,-0.0742435377482663,0.1614868026952359,0.5102611940298507
2025-10-18 14:29:40.242975+00:00,RiskParity,Portfolio[3 assets],1h,0.8850056092350215,0.0357768724789424,0.1664221274944251,0.5261194029850746
2025-10-18 14:29:46.682016+00:00,RiskParity,Portfolio[4 assets],1h,-0.0834343762073874,-0.0182395728617546,0.1773973479617622,0.5338983050847458
2025-10-18 14:29:52.818025+00:00,RiskParity,Portfolio[4 assets],1h,-2.545926735907932,-0.1542856935084799,0.2175595915231136,0.5146919431279621
2025-10-18 14:30:03.566873+00:00,RiskParity,Portfolio[2 assets],1h,1.6506350589293604,0.265574574849003,0.1673148893188478,0.5136138613861386
2025-10-18 14:30:18.145859+00:00,RiskParity,Portfolio[3 assets],1h,2.3030140635382788,0.3871808099735497,0.1634027885024952,0.525680693069307
2025-10-18 14:30:32.495851+00:00,RiskParity,Portfolio[4 assets],1h,1.889763932526373,0.3367795983750331,0.177649535061124,0.5273122284295468
2025-10-18 14:30:33.168798+00:00,BlackLitterman,Portfolio[3 assets],1h,0.587449242248703,1.1556321312625646,0.7547309075915841,0.5147715736040609
2025-10-18 14:30:47.836961+00:00,RiskParity,Portfolio[4 assets],1h,1.056902043321561,0.1701964395738619,0.2375589641019875,0.5169517884914463
2025-10-18 14:30:50.300847+00:00,RiskParity,Portfolio[2 assets],1h,0.730441475586697,0.2041202549019073,0.4585069642849099,0.5139060568603214
2025-10-18 14:31:12.880210+00:00,RiskParity,Portfolio[3 assets],1h,1.026831897767143,0.3360164772713893,0.3983705327533352,0.5213226205191595
2025-10-18 14:31:20.288534+00:00,RiskParity,Portfolio[4 assets],1h,0.7771476586190691,0.2307447717100505,0.473508960871318,0.5191891055400805
2025-10-18 14:31:39.601598+00:00,RiskParity,Portfolio[4 assets],1h,0.2145562705805691,-0.0700400877876509,0.4948692895569213,0.5110766847405113
2025-10-18 14:31:53.188287+00:00,RiskParity,Portfolio[2 assets],1h,0.7092765050286578,0.4301779118625947,0.5013954925074,0.5131097560975609
2025-10-18 14:32:22.646387+00:00,RiskParity,Portfolio[3 assets],1h,0.8436853237633174,0.5754454824694544,0.4300715026773913,0.5191310975609756
2025-10-18 14:32:23.382771+00:00,BlackLitterman,Portfolio[4 assets],1h,0.7609868067577394,2.6474850285691987,0.8179786575641234,0.5137090632140137
2025-10-18 14:32:38.630978+00:00,BlackLitterman,Portfolio[4 assets],1h,0.5116433776493049,0.6167087360524022,0.784468457413896,0.5149429957088084
2025-10-18 14:32:50.265827+00:00,RiskParity,Portfolio[4 assets],1h,0.7550772747392916,0.4981951513244548,0.4799733772342319,0.5180778032036614
2025-10-18 14:33:18.897803+00:00,RiskParity,Portfolio[4 assets],1h,1.0501201047245197,1.0697510800492114,0.4735108926823895,0.5142333816683202
2025-10-18 14:33:26.909302+00:00,RiskParity,Portfolio[2 assets],1h,1.1621311804912409,3.052191590308196,0.5047359696479377,0.5126370280146163
2025-10-18 14:34:10.974005+00:00,RiskParity,Portfolio[3 assets],1h,1.206511681098151,3.180914683556409,0.4335063067492337,0.5181562119366626
2025-10-18 14:34:43.397293+00:00,RiskParity,Portfolio[4 assets],1h,1.2428258164802473,4.244068196657318,0.4736237005712815,0.5172492574822938
2025-10-18 14:35:06.708844+00:00,RiskParity,Portfolio[2 assets],1h,0.5259303874195419,0.8068668142938197,0.7781736601952793,0.5095431472081219
